EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
1,2,2,5,4,5,1,2,5,4,1,1,2,2,4,5,2,5,5,4,1,2,2,4,2,2,1,2,1,2,1,1,2,4,2,2,2,2,1,4,1,2,2,1,5,5,2,2,5,2,16,35,28,25,31,49.78357024881296,53.631637055925054,16.684345456354073,62.72533070170514,32.83113751931617,low,high,low,high,low
1,2,2,2,5,4,2,2,5,3,1,1,2,2,2,5,2,5,5,4,2,2,2,4,1,2,1,4,1,2,1,2,2,4,2,4,2,5,4,1,1,1,2,2,4,5,1,2,5,2,16,34,26,20,26,49.78357024881296,27.09730031585448,30.776359863336555,68.203588745062,99.19879134202203,low,low,low,high,high
1,2,2,4,2,5,2,4,5,4,2,5,5,2,4,5,2,5,5,3,2,2,2,4,2,4,2,2,2,2,1,2,2,1,3,2,2,4,2,2,1,5,2,2,3,4,2,2,2,2,17,39,28,24,27,56.8825645768269,58.10382915690394,16.684345456354073,75.94729258446176,23.92230787489129,high,high,low,high,low
1,2,2,2,3,5,2,2,5,4,1,1,2,5,2,5,2,5,5,4,1,1,2,2,2,5,1,4,1,2,1,1,5,1,3,5,2,5,2,2,1,5,2,1,5,5,2,2,5,2,10,39,33,23,27,9.353015390888382,58.10382915690394,64.5474771529959,22.402818363485764,23.92230787489129,low,high,high,low,low
1,2,2,4,5,5,2,4,4,4,2,1,2,2,2,5,2,5,5,4,1,2,2,2,2,4,1,4,1,5,1,2,2,2,2,2,2,5,2,5,1,1,2,4,4,5,2,2,2,2,15,38,27,18,27,68.10647851313007,3.351090914283969,25.538415172833563,54.4445659143086,23.92230787489129,high,low,low,high,low
1,2,2,4,4,5,2,4,4,3,2,5,2,1,2,5,2,5,4,4,2,2,2,4,2,4,1,3,2,2,1,2,4,4,5,2,2,2,1,2,1,5,2,2,5,5,1,2,2,2,16,36,26,24,31,49.78357024881296,99.6997067980117,30.776359863336555,75.94729258446176,32.83113751931617,low,high,low,high,low
1,2,2,4,3,5,2,5,4,4,2,1,2,5,4,5,2,5,5,4,1,1,2,5,1,4,2,3,2,1,1,2,4,1,5,4,2,2,4,1,1,2,2,4,5,4,1,2,5,2,14,27,29,23,30,20.67768365504791,98.45903986936408,84.55011666031412,22.402818363485764,23.34368453554028,low,high,high,low,low
1,2,2,4,2,5,2,2,4,2,2,1,2,2,2,5,2,5,4,3,2,2,2,4,1,4,1,4,4,2,1,2,2,4,5,5,1,2,2,5,1,1,2,2,5,4,1,2,4,2,14,30,25,23,33,20.67768365504791,26.384928807169217,97.12618716273646,22.402818363485764,5.180525557423565,low,low,high,low,low
1,2,2,4,2,4,2,5,4,4,1,1,2,2,2,4,2,5,5,4,2,1,2,2,2,2,1,2,4,5,1,2,2,4,5,5,2,5,1,2,1,1,2,1,4,5,1,2,4,2,16,35,27,19,24,49.78357024881296,53.631637055925054,25.538415172833563,54.576639769299184,96.41095947075908,low,high,low,high,high
1,2,2,5,2,4,2,4,5,2,2,1,2,2,2,5,2,5,5,2,1,2,2,2,2,5,2,4,4,2,1,2,2,2,3,5,2,2,2,2,1,2,2,2,5,5,1,2,5,2,12,34,28,21,30,85.53303766911806,27.09730031585448,16.684345456354073,29.236778579807176,23.34368453554028,high,low,low,low,low
1,2,2,4,2,5,2,5,4,3,2,1,2,2,2,5,2,5,5,4,2,1,2,2,2,4,1,4,1,2,1,2,2,2,2,5,2,5,1,4,1,1,2,4,5,5,2,2,2,2,13,39,28,17,28,90.09761252623504,58.10382915690394,16.684345456354073,5.486925082312248,76.34765069075316,high,high,low,low,high
1,2,2,4,5,5,2,5,5,3,2,1,2,1,2,5,2,4,4,4,2,2,2,4,1,2,2,3,2,2,1,2,2,4,5,4,2,2,4,2,1,1,2,1,4,5,2,2,5,2,16,32,28,22,30,49.78357024881296,94.62417059884316,16.684345456354073,88.29861100851832,23.34368453554028,low,high,low,high,low
1,2,2,4,2,5,2,4,4,4,1,2,2,2,2,5,2,5,5,4,2,2,2,4,5,2,2,3,1,1,1,1,2,2,4,5,2,4,1,2,1,1,4,2,4,5,1,2,4,2,14,37,27,22,30,20.67768365504791,72.51416026733875,25.538415172833563,88.29861100851832,23.34368453554028,low,high,low,high,low
1,2,2,2,2,5,2,4,5,3,2,2,2,4,2,5,2,5,4,4,2,2,2,2,2,5,2,5,2,2,1,2,2,2,3,4,2,2,2,4,1,1,2,1,4,5,1,2,5,2,13,37,26,20,28,90.09761252623504,72.51416026733875,30.776359863336555,68.203588745062,76.34765069075316,high,high,low,high,high
1,2,2,4,2,5,2,5,4,4,2,1,5,4,4,5,2,5,5,4,2,2,2,2,2,5,1,3,1,2,1,2,4,4,2,4,1,2,2,2,1,1,2,2,4,5,1,2,5,2,13,33,25,26,26,90.09761252623504,43.820548958428745,97.12618716273646,16.971441121751216,99.19879134202203,high,low,high,low,high
1,2,2,4,2,2,2,4,5,4,1,1,2,2,4,5,2,5,5,4,2,1,2,4,2,5,1,2,2,2,1,2,2,2,3,4,1,2,4,2,1,2,2,2,5,5,1,2,4,2,15,34,27,23,28,68.10647851313007,27.09730031585448,25.538415172833563,22.402818363485764,76.34765069075316,high,low,low,low,high
1,2,2,2,5,2,2,5,5,4,1,1,2,2,2,5,2,5,4,2,1,1,2,4,2,4,1,3,2,2,1,2,5,1,3,5,2,4,1,1,1,1,2,2,5,4,1,2,5,2,15,38,27,22,30,68.10647851313007,3.351090914283969,25.538415172833563,88.29861100851832,23.34368453554028,high,low,low,high,low
1,2,2,4,3,5,2,5,5,4,2,1,2,2,4,4,2,5,5,3,1,2,2,2,1,5,1,2,1,2,1,2,5,4,5,4,2,5,4,2,1,1,2,1,5,4,1,2,2,2,14,38,26,22,31,20.67768365504791,3.351090914283969,30.776359863336555,88.29861100851832,32.83113751931617,low,low,low,high,low
1,2,2,4,2,5,1,5,5,4,2,1,2,4,2,4,2,5,5,5,1,2,2,2,1,4,1,4,2,2,1,2,2,2,3,2,2,2,1,1,1,1,2,2,5,5,2,2,4,2,16,37,26,20,23,49.78357024881296,72.51416026733875,30.776359863336555,68.203588745062,47.45568237665967,low,high,low,high,low
1,2,2,5,2,5,2,2,5,2,1,1,2,2,4,5,2,4,5,4,2,1,2,2,2,2,1,2,4,2,1,2,4,4,2,5,2,5,4,2,1,1,4,1,5,4,1,2,5,2,15,31,27,27,29,68.10647851313007,57.26086112941366,25.538415172833563,26.729640583803864,74.38180867314527,high,high,low,low,high
1,2,2,2,2,5,2,5,5,4,2,1,2,4,4,5,2,5,5,3,2,2,2,4,2,5,2,3,5,1,1,1,4,2,2,4,2,4,4,5,1,1,2,4,5,5,1,2,2,2,13,31,28,21,32,90.09761252623504,57.26086112941366,16.684345456354073,29.236778579807176,34.399379124845744,high,high,low,low,low
1,2,2,2,2,5,2,5,5,4,2,2,4,2,2,5,2,5,4,3,1,2,2,4,2,5,2,4,2,2,1,2,2,2,3,5,2,5,2,1,1,1,2,1,3,5,2,2,2,4,11,40,27,19,26,2.7646869376889143,78.62373330733222,25.538415172833563,54.576639769299184,99.19879134202203,low,high,low,high,high
1,2,2,2,2,5,2,2,5,4,2,1,2,1,2,5,2,5,4,4,2,2,2,4,5,5,1,2,5,5,1,2,4,4,4,5,2,2,4,1,1,1,2,2,5,5,2,2,4,2,12,31,27,27,26,85.53303766911806,57.26086112941366,25.538415172833563,26.729640583803864,99.19879134202203,high,high,low,low,high
1,2,2,4,5,5,1,2,5,3,2,5,4,5,2,5,2,4,5,4,2,2,2,4,2,2,2,5,1,1,1,2,2,4,2,4,2,2,2,2,1,2,2,2,4,4,1,2,4,2,17,32,23,25,29,56.8825645768269,94.62417059884316,88.30895236181736,62.72533070170514,74.38180867314527,high,high,high,high,high
1,2,2,2,5,5,1,2,4,4,1,1,4,2,2,5,1,5,5,4,1,1,2,2,5,2,1,5,1,2,1,2,4,4,2,5,2,2,2,4,1,1,2,4,4,5,2,2,5,2,13,35,26,26,32,90.09761252623504,53.631637055925054,30.776359863336555,16.971441121751216,34.399379124845744,high,high,low,low,low
1,2,2,4,2,5,2,4,5,4,2,2,2,2,2,4,2,5,5,4,2,2,2,4,2,2,1,4,1,2,1,1,4,2,4,5,1,2,1,1,1,1,2,2,4,4,2,2,2,2,17,40,26,23,25,56.8825645768269,78.62373330733222,30.776359863336555,22.402818363485764,15.370796609217988,high,high,low,low,low
1,2,2,4,3,5,1,4,5,3,2,1,2,4,2,5,2,4,5,3,2,1,2,2,2,5,1,5,5,2,1,2,4,4,2,4,2,2,2,2,1,1,2,4,5,5,2,2,4,2,13,29,27,23,28,90.09761252623504,57.0615192334398,25.538415172833563,22.402818363485764,76.34765069075316,high,high,low,low,high
1,2,2,4,5,5,2,4,4,4,2,1,2,5,2,5,2,5,5,4,2,1,2,2,2,2,1,4,4,1,1,2,4,4,4,2,2,5,4,5,1,5,2,2,4,5,1,2,4,2,18,28,31,20,33,13.51772458710916,96.961119466268,72.65224195615069,68.203588745062,5.180525557423565,low,high,high,high,low
1,2,2,4,2,5,2,4,4,4,2,5,2,4,2,4,2,4,5,4,2,2,2,4,5,2,1,3,5,1,1,2,2,4,2,5,2,5,2,2,1,1,2,2,5,5,1,2,4,2,16,28,22,20,29,49.78357024881296,96.961119466268,29.099681781785623,68.203588745062,74.38180867314527,low,high,low,high,high
1,2,2,4,2,5,2,2,4,3,2,1,2,2,2,5,1,5,5,4,2,1,2,2,1,2,1,5,2,2,1,2,4,2,4,5,1,5,2,5,1,2,2,1,4,4,2,2,5,2,16,37,27,21,29,49.78357024881296,72.51416026733875,25.538415172833563,29.236778579807176,74.38180867314527,low,high,low,low,high
1,2,2,5,2,5,2,4,5,3,2,1,5,4,2,5,2,5,5,2,2,2,2,2,2,5,1,4,2,1,1,2,2,2,2,5,2,5,2,4,1,1,2,1,4,5,2,2,2,2,12,38,27,21,30,85.53303766911806,3.351090914283969,25.538415172833563,29.236778579807176,23.34368453554028,high,low,low,low,low
1,2,2,4,2,5,2,5,5,3,2,1,2,1,4,5,2,5,5,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,5,2,2,2,2,1,2,2,1,4,5,2,2,4,2,15,40,30,22,30,68.10647851313007,78.62373330733222,29.734837852504725,88.29861100851832,23.34368453554028,high,high,low,high,low
1,2,2,5,2,5,2,5,5,4,2,1,2,2,4,5,2,5,5,3,2,2,2,4,2,5,1,4,2,2,1,2,4,4,3,5,2,2,1,2,1,1,4,1,5,5,2,2,5,2,12,34,27,24,29,85.53303766911806,27.09730031585448,25.538415172833563,75.94729258446176,74.38180867314527,high,low,low,high,high
1,2,2,4,2,5,2,2,5,3,2,1,2,2,2,5,2,4,5,4,2,1,2,2,1,4,2,3,2,5,1,2,2,4,2,5,2,2,2,2,1,2,2,2,4,5,1,2,2,2,13,38,29,25,21,90.09761252623504,3.351090914283969,84.55011666031412,62.72533070170514,23.64161399963165,high,low,high,high,low
