EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,4,2,5,3,5,4,2,2,4,5,1,2,2,3,1,4,2,2,4,5,4,2,5,2,5,4,2,5,2,5,5,2,5,2,2,4,2,5,2,5,4,2,5,2,1,5,2,4,3,41,16,35,28,25,23.17901079538796,46.41711503819899,69.95048953996736,55.48786072856311,15.370796609217988,low,low,high,high,low
5,4,2,5,3,5,5,2,2,3,5,1,2,2,3,1,4,2,2,2,5,1,2,5,2,5,4,2,5,3,5,4,2,5,2,1,4,2,5,5,5,4,2,5,2,1,4,2,5,3,42,15,39,28,30,31.68718686628433,10.931204393400838,61.20948528622405,55.48786072856311,23.34368453554028,low,low,high,high,low
5,4,2,5,5,5,5,2,2,4,5,1,2,2,2,1,4,5,2,2,5,4,2,2,2,5,4,2,5,3,5,5,2,5,5,2,4,2,5,2,5,4,2,5,2,1,5,2,5,3,41,18,36,25,30,23.17901079538796,6.304876883726748,42.497643648784006,62.72533070170514,23.34368453554028,low,low,low,high,low
5,4,2,5,2,5,4,2,2,3,5,1,2,2,4,1,4,5,2,3,5,3,2,2,5,5,4,2,5,1,5,5,2,5,4,1,4,2,5,2,5,4,2,5,2,1,5,2,5,3,42,18,36,25,33,31.68718686628433,6.304876883726748,42.497643648784006,62.72533070170514,5.180525557423565,low,low,low,high,low
5,4,2,5,2,5,5,2,2,4,5,1,2,2,4,1,4,2,2,3,5,4,2,2,1,5,4,3,5,2,5,5,2,5,3,2,4,2,5,5,5,4,2,5,2,1,4,2,5,3,41,18,35,27,29,23.17901079538796,6.304876883726748,69.95048953996736,26.729640583803864,74.38180867314527,low,low,high,low,high
5,4,2,5,2,5,5,2,2,3,5,1,2,2,2,1,4,5,2,2,5,4,2,5,2,5,4,3,5,3,5,5,2,5,3,2,4,2,5,2,5,4,2,5,2,1,4,2,2,3,41,18,35,24,26,23.17901079538796,6.304876883726748,69.95048953996736,75.94729258446176,99.19879134202203,low,low,high,high,high
5,4,2,5,4,5,5,2,2,4,5,1,2,2,3,1,4,2,2,2,5,1,2,2,2,5,4,2,5,1,5,5,2,5,3,1,4,2,5,4,5,4,2,5,2,1,4,2,4,3,42,19,38,28,32,31.68718686628433,8.820583429606408,31.89952932069128,55.48786072856311,34.399379124845744,low,low,low,high,low
5,4,2,5,2,5,5,2,2,3,5,1,2,5,4,1,4,2,2,2,5,4,2,2,2,5,4,2,5,3,5,5,2,5,2,1,4,2,5,2,5,4,2,5,2,1,4,2,4,2,42,16,35,28,26,31.68718686628433,46.41711503819899,69.95048953996736,55.48786072856311,99.19879134202203,low,low,high,high,high
5,4,2,5,5,5,4,2,2,4,5,1,2,5,4,1,4,5,2,2,5,4,2,2,1,5,4,2,5,3,5,4,2,5,4,5,4,2,5,2,5,4,2,5,2,1,4,2,5,3,38,15,35,25,30,31.573038023678745,10.931204393400838,69.95048953996736,62.72533070170514,23.34368453554028,low,low,high,high,low
5,4,2,5,5,5,5,2,2,4,5,1,2,2,3,1,4,5,2,3,5,4,2,5,1,5,5,3,5,2,5,5,2,5,2,5,4,2,5,4,5,4,2,5,2,2,5,2,4,3,37,16,37,24,29,80.7216491799307,46.41711503819899,67.33806671847192,75.94729258446176,74.38180867314527,high,low,high,high,high
