EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
1,4,5,2,4,5,4,4,5,4,2,1,5,4,5,5,5,5,5,4,2,4,5,4,5,4,4,4,1,4,1,4,4,2,4,5,5,5,4,4,1,4,4,2,5,5,4,4,2,5,13,37,37,33,38,90.09761252623504,72.51416026733875,67.33806671847192,73.79648807641964,30.8161494512681,high,high,high,high,low
1,4,5,4,4,4,4,5,5,4,2,1,4,2,5,4,4,1,5,5,1,4,5,2,5,4,5,5,1,5,1,4,4,4,5,5,4,1,2,4,1,4,4,1,5,5,4,4,1,5,14,41,36,38,37,20.67768365504791,80.03094526863389,42.497643648784006,11.2864545014926,79.89197717811061,low,high,low,low,high
1,4,4,4,5,5,4,4,5,4,2,1,5,4,5,5,5,5,5,5,2,4,5,4,5,5,5,4,1,4,1,4,4,4,5,5,5,1,4,4,1,4,4,2,5,5,4,5,1,5,12,34,38,37,39,85.53303766911806,27.09730031585448,31.89952932069128,38.44590142622035,71.01555044068938,high,low,low,low,high
1,5,4,4,5,5,4,5,5,5,2,1,5,2,5,5,5,5,5,4,1,4,5,2,4,4,5,4,5,5,1,4,5,4,4,5,4,5,1,5,1,4,4,1,5,5,5,5,1,5,12,38,37,33,37,85.53303766911806,3.351090914283969,67.33806671847192,73.79648807641964,79.89197717811061,high,low,high,high,high
1,5,5,2,4,4,4,4,5,4,2,1,4,2,5,5,5,1,5,4,2,4,4,1,4,5,5,4,1,4,1,4,4,2,4,5,4,1,2,4,1,4,4,2,5,4,4,4,4,5,14,42,36,39,37,20.67768365504791,60.86211430445535,42.497643648784006,39.95918612564645,79.89197717811061,low,high,low,low,high
1,4,4,2,4,4,4,5,5,4,2,1,5,4,5,4,4,1,5,4,2,5,5,5,5,4,4,5,5,5,1,4,4,4,5,5,4,1,4,4,1,4,4,1,5,4,4,5,1,4,16,32,34,39,37,49.78357024881296,94.62417059884316,63.54239610140829,39.95918612564645,79.89197717811061,low,high,high,low,high
1,4,5,2,5,4,4,5,5,4,2,1,5,2,5,5,5,1,5,4,2,4,5,2,5,4,4,5,5,5,1,4,4,2,5,5,5,5,5,4,1,4,5,1,5,4,4,4,4,5,15,35,37,36,39,68.10647851313007,53.631637055925054,67.33806671847192,84.74601143852163,71.01555044068938,high,high,high,high,high
1,4,5,4,5,5,4,1,5,4,2,1,5,5,5,5,5,5,5,5,2,4,4,4,5,5,5,5,4,5,1,5,4,4,4,5,4,1,4,4,1,4,4,1,5,5,4,5,2,5,12,30,36,39,37,85.53303766911806,26.384928807169217,42.497643648784006,39.95918612564645,79.89197717811061,high,low,low,low,high
1,4,4,2,5,4,4,4,5,4,2,1,5,4,5,4,5,1,5,5,2,4,5,1,4,4,5,4,2,5,1,4,5,2,5,5,4,5,4,5,1,4,4,2,5,4,4,4,5,5,16,36,37,37,38,49.78357024881296,99.6997067980117,67.33806671847192,38.44590142622035,30.8161494512681,low,high,high,low,low
1,4,4,4,4,4,4,1,4,4,2,1,5,2,5,4,5,1,5,5,2,4,5,2,5,4,5,4,1,5,1,4,5,4,4,5,4,5,5,4,1,4,4,1,5,5,4,4,2,5,15,36,37,40,36,68.10647851313007,99.6997067980117,67.33806671847192,70.57756950620531,47.73568682836604,high,high,high,high,low
1,4,5,4,5,5,4,4,5,4,2,1,5,2,5,5,5,1,5,5,2,5,5,4,5,4,5,4,1,5,2,5,5,2,4,5,4,1,4,4,1,4,4,2,5,5,4,4,1,5,14,38,35,42,37,20.67768365504791,3.351090914283969,69.95048953996736,10.086562051566911,79.89197717811061,low,low,high,low,high
1,4,5,4,4,5,4,5,5,4,2,1,5,2,5,5,4,5,5,4,2,4,5,5,4,4,5,4,1,5,1,4,4,4,5,5,5,1,5,4,1,4,4,2,4,5,4,5,1,5,13,34,37,37,36,90.09761252623504,27.09730031585448,67.33806671847192,38.44590142622035,47.73568682836604,high,low,high,low,low
1,4,5,2,4,5,4,5,5,4,2,1,4,2,5,5,4,5,5,5,2,4,5,4,4,4,5,4,4,4,1,4,4,4,5,5,4,1,1,5,1,4,4,1,4,5,4,4,1,5,13,39,36,35,37,90.09761252623504,58.10382915690394,42.497643648784006,63.65201444637811,79.89197717811061,high,high,low,high,high
1,4,5,4,4,5,4,4,5,4,2,1,5,2,5,5,4,1,5,4,2,4,5,1,5,4,4,5,4,5,1,4,5,4,5,5,4,1,1,5,1,4,4,1,5,4,5,5,5,5,14,36,36,42,39,20.67768365504791,99.6997067980117,42.497643648784006,10.086562051566911,71.01555044068938,low,high,low,low,high
1,4,5,4,4,4,4,4,5,5,4,1,5,2,5,5,5,1,5,5,2,4,5,2,5,4,5,4,5,4,2,5,4,4,4,4,4,1,2,4,1,4,5,1,5,4,4,4,2,5,19,36,36,42,36,96.9716577977251,99.6997067980117,42.497643648784006,10.086562051566911,47.73568682836604,high,high,low,low,low
1,4,4,4,4,4,4,4,5,4,2,1,4,5,5,5,4,5,5,4,2,4,5,2,5,4,5,4,2,5,1,4,4,2,4,5,4,1,5,5,1,4,4,1,5,4,4,5,4,5,15,33,36,36,38,68.10647851313007,43.820548958428745,42.497643648784006,84.74601143852163,30.8161494512681,high,low,low,high,low
1,5,5,2,5,4,4,4,5,4,2,1,4,2,5,5,5,5,5,5,2,4,5,2,5,4,4,5,4,5,2,4,4,2,4,5,4,1,4,5,1,4,4,1,4,5,4,4,5,5,15,36,35,35,37,68.10647851313007,99.6997067980117,69.95048953996736,63.65201444637811,79.89197717811061,high,high,high,high,high
1,5,5,2,4,5,4,5,5,4,2,1,5,2,5,5,4,5,5,5,2,4,5,2,4,4,5,5,1,5,1,4,4,4,4,5,4,5,4,4,1,4,5,1,4,5,5,4,1,4,13,41,36,32,33,90.09761252623504,80.03094526863389,42.497643648784006,75.56111690555193,5.180525557423565,high,high,low,high,low
1,5,4,1,5,5,4,4,5,4,2,1,5,2,5,5,4,5,5,4,2,4,4,1,4,5,4,4,5,5,1,5,4,2,4,5,5,1,1,5,1,4,4,1,4,5,4,5,1,5,12,44,34,36,37,85.53303766911806,21.7977014618734,63.54239610140829,84.74601143852163,79.89197717811061,high,low,high,high,high
1,4,4,4,5,5,4,4,5,4,2,1,5,4,5,5,4,1,5,4,2,4,5,5,5,4,4,5,4,5,1,5,4,2,4,5,4,5,4,4,1,4,5,1,4,4,5,4,1,5,14,33,35,36,37,20.67768365504791,43.820548958428745,69.95048953996736,84.74601143852163,79.89197717811061,low,low,high,high,high
1,5,4,2,5,5,4,5,5,4,2,1,5,5,5,4,5,1,5,4,2,4,4,1,4,4,5,4,2,5,1,5,4,4,5,5,4,5,5,5,1,4,4,1,5,4,4,4,1,4,15,37,35,34,38,68.10647851313007,72.51416026733875,69.95048953996736,19.967478906101498,30.8161494512681,high,high,high,low,low
1,5,5,2,5,4,4,5,5,4,2,1,4,2,5,5,5,1,5,4,2,4,5,2,4,4,4,4,1,5,1,4,4,2,4,4,4,5,1,5,1,4,4,1,5,5,4,5,4,4,15,43,35,36,37,68.10647851313007,82.91913751143704,69.95048953996736,84.74601143852163,79.89197717811061,high,high,high,high,high
1,4,5,4,5,5,4,1,4,4,2,1,5,5,5,4,5,5,5,4,2,4,5,1,5,4,5,4,1,4,1,4,4,4,4,5,4,1,4,4,1,4,5,1,5,5,4,5,5,5,14,32,37,42,39,20.67768365504791,94.62417059884316,67.33806671847192,10.086562051566911,71.01555044068938,low,high,high,low,high
1,4,4,2,4,5,4,5,5,5,2,1,5,2,5,5,5,1,5,4,2,4,5,2,4,4,4,5,2,5,1,4,4,2,5,5,5,1,4,5,1,4,4,1,5,4,4,4,4,4,14,39,37,38,36,20.67768365504791,58.10382915690394,67.33806671847192,11.2864545014926,47.73568682836604,low,high,high,low,low
