EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,1,2,2,5,5,5,2,1,5,2,1,5,2,5,1,2,5,2,5,5,5,1,5,5,5,2,5,2,5,2,5,1,2,5,1,2,1,2,5,1,3,2,2,4,2,2,2,1,5,31,33,28,24,37,69.54963898828078,43.820548958428745,16.684345456354073,75.94729258446176,79.89197717811061,high,low,low,high,high
2,1,1,2,5,5,2,2,2,5,2,1,4,2,5,1,2,5,5,5,5,4,1,2,5,5,2,1,1,5,2,5,1,5,5,1,2,1,1,5,2,3,2,1,4,2,2,2,5,5,29,36,26,26,37,1.4695555483330232,99.6997067980117,30.776359863336555,16.971441121751216,79.89197717811061,low,high,low,low,high
2,1,2,2,5,2,2,1,2,5,2,1,3,1,5,1,2,5,5,5,4,5,2,1,5,5,2,1,1,5,2,5,1,2,5,1,2,1,1,4,2,3,2,1,4,2,2,2,1,5,31,45,25,28,36,69.54963898828078,39.54553199368488,97.12618716273646,55.48786072856311,47.73568682836604,high,low,high,high,low
5,1,1,5,5,5,2,2,2,5,2,1,4,2,5,1,2,1,2,5,5,5,1,5,5,5,2,1,1,5,2,5,1,2,4,1,2,1,1,5,1,2,2,2,5,2,2,2,1,5,31,33,24,30,37,69.54963898828078,43.820548958428745,93.15569843037956,96.12317438180868,79.89197717811061,high,low,high,high,high
2,1,2,5,5,5,4,2,1,5,2,1,4,2,5,1,3,5,2,5,5,2,1,1,5,5,4,2,1,5,2,5,1,2,4,1,2,1,1,5,2,2,2,1,4,2,2,2,2,5,29,36,32,26,36,1.4695555483330232,99.6997067980117,70.24063836681471,16.971441121751216,47.73568682836604,low,high,high,low,low
2,5,2,2,5,5,2,2,2,5,2,1,5,2,5,1,3,1,1,5,5,5,1,5,5,5,1,1,1,5,2,5,1,2,4,2,2,1,2,5,2,2,1,1,4,2,2,2,2,5,28,34,20,31,36,17.408831121761065,27.09730031585448,78.47127221298067,85.8815905198352,47.73568682836604,low,low,high,high,low
2,1,1,2,5,5,3,1,2,5,2,1,4,2,5,1,2,1,2,5,2,5,1,2,5,5,2,2,2,5,2,5,2,2,5,1,2,1,1,5,2,2,2,1,5,2,2,1,1,5,26,39,25,30,38,37.74308335820182,58.10382915690394,97.12618716273646,96.12317438180868,30.8161494512681,low,high,high,high,low
2,5,1,2,5,5,3,1,2,5,2,1,4,2,5,1,3,5,1,5,5,2,1,5,5,5,2,2,1,5,2,5,1,3,4,2,2,1,1,5,1,3,1,2,4,2,2,2,1,5,27,34,26,25,36,19.23934914477008,27.09730031585448,30.776359863336555,62.72533070170514,47.73568682836604,low,low,low,high,low
2,1,1,1,5,5,4,2,2,5,2,1,4,2,5,1,2,5,2,5,5,4,2,1,5,5,2,2,1,5,3,5,2,2,5,2,2,1,2,5,1,2,2,1,4,2,2,2,1,5,28,41,27,27,37,17.408831121761065,80.03094526863389,25.538415172833563,26.729640583803864,79.89197717811061,low,high,low,low,high
2,1,2,2,5,5,3,5,2,5,2,1,4,2,5,1,2,5,5,5,5,5,1,1,5,5,2,1,5,5,2,5,2,5,4,2,2,1,2,5,1,3,1,1,4,2,2,2,1,5,27,36,26,24,36,19.23934914477008,99.6997067980117,30.776359863336555,75.94729258446176,47.73568682836604,low,high,low,high,low
5,1,1,2,5,5,2,5,2,5,2,1,4,1,5,1,2,5,2,5,4,2,1,2,5,5,2,2,2,5,2,5,2,2,4,1,2,1,1,5,1,3,2,1,4,2,2,2,2,5,30,39,28,23,36,0.3554470862498411,58.10382915690394,16.684345456354073,22.402818363485764,47.73568682836604,low,high,low,low,low
2,1,1,2,5,5,2,2,2,5,2,1,2,2,5,1,3,5,2,5,5,5,1,2,5,5,5,2,1,5,2,5,1,2,4,1,2,1,1,4,1,2,1,2,4,2,2,2,1,5,28,39,28,22,35,17.408831121761065,58.10382915690394,16.684345456354073,88.29861100851832,84.2564222266214,low,high,low,high,high
5,5,1,2,5,5,5,1,2,5,2,1,3,2,5,1,3,1,5,5,5,2,1,1,5,5,4,2,2,5,2,5,1,3,4,1,2,1,2,5,1,2,2,2,4,2,2,2,5,5,31,36,29,29,36,69.54963898828078,99.6997067980117,84.55011666031412,17.22022453540239,47.73568682836604,high,high,high,low,low
2,1,1,2,5,5,3,2,1,5,2,1,2,2,5,2,2,5,2,5,4,5,1,2,5,5,2,1,1,5,5,5,1,5,4,2,2,1,1,5,2,2,1,1,5,2,2,2,1,5,29,36,25,23,37,1.4695555483330232,99.6997067980117,97.12618716273646,22.402818363485764,79.89197717811061,low,high,high,low,high
2,1,1,2,5,5,2,5,1,5,2,1,3,2,5,1,2,1,2,5,5,5,1,2,5,5,2,5,1,5,2,5,1,3,5,1,2,1,1,4,1,2,2,1,4,2,2,2,1,5,28,38,24,22,36,17.408831121761065,3.351090914283969,93.15569843037956,88.29861100851832,47.73568682836604,low,low,high,high,low
2,1,2,1,5,5,2,5,2,5,2,1,2,1,5,1,2,5,1,5,4,4,1,2,5,5,2,2,1,5,2,5,2,2,4,2,2,1,1,4,2,2,1,1,4,2,2,2,1,5,27,41,25,21,35,19.23934914477008,80.03094526863389,97.12618716273646,29.236778579807176,84.2564222266214,low,high,high,low,high
