EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,1,2,2,5,5,5,5,1,1,5,1,2,1,3,1,2,5,2,2,5,1,2,2,4,5,2,2,2,5,5,5,1,5,5,1,2,1,2,1,5,2,2,2,1,1,5,2,1,5,42,34,34,22,34,31.68718686628433,27.09730031585448,63.54239610140829,88.29861100851832,47.69983680359604,low,low,high,high,low
5,1,1,2,5,5,5,2,2,1,5,1,2,2,3,1,2,5,5,1,5,2,1,2,4,5,1,2,2,5,5,5,1,5,4,1,2,1,2,2,5,2,2,2,2,1,5,1,1,5,42,37,32,22,36,31.68718686628433,72.51416026733875,70.24063836681471,88.29861100851832,47.73568682836604,low,high,high,high,low
5,1,2,2,5,5,5,1,1,2,5,1,2,1,3,1,2,5,2,1,5,1,1,1,4,5,1,1,5,5,5,5,1,4,5,1,2,1,2,5,5,2,1,2,1,1,5,2,1,5,42,33,33,25,38,31.68718686628433,43.820548958428745,64.5474771529959,62.72533070170514,30.8161494512681,low,low,high,high,low
5,1,2,1,5,5,5,2,1,1,5,1,2,1,5,1,3,1,5,5,5,1,1,2,4,5,2,1,2,5,5,5,1,2,2,1,2,1,2,5,5,2,2,2,2,1,5,2,1,5,42,41,35,29,35,31.68718686628433,80.03094526863389,69.95048953996736,17.22022453540239,84.2564222266214,low,high,high,low,high
5,1,2,2,5,5,5,5,1,1,5,1,1,1,3,1,2,1,5,5,5,2,2,2,5,5,1,5,1,5,5,5,1,2,5,1,2,1,2,1,5,2,2,2,2,1,5,2,1,5,42,41,32,22,33,31.68718686628433,80.03094526863389,70.24063836681471,88.29861100851832,5.180525557423565,low,high,high,high,low
5,1,2,2,5,5,5,5,1,2,5,1,2,1,4,1,2,1,5,2,5,5,1,1,3,5,1,1,2,5,5,5,1,2,5,1,2,1,2,5,5,2,2,2,2,1,5,1,1,5,42,41,29,25,38,31.68718686628433,80.03094526863389,84.55011666031412,62.72533070170514,30.8161494512681,low,high,high,high,low
5,1,2,2,5,5,5,5,2,1,5,1,2,1,4,1,2,1,5,1,5,5,1,1,5,5,2,5,2,5,5,5,1,5,3,1,2,1,2,1,5,3,1,2,1,1,5,1,1,5,42,39,31,20,35,31.68718686628433,58.10382915690394,72.65224195615069,68.203588745062,84.2564222266214,low,high,high,high,high
5,1,2,1,4,5,5,1,2,1,5,1,2,1,3,1,2,1,5,5,5,1,2,1,5,5,1,1,2,5,5,5,1,5,3,1,2,1,2,5,5,2,2,2,1,1,5,2,1,5,42,40,33,31,33,31.68718686628433,78.62373330733222,64.5474771529959,85.8815905198352,5.180525557423565,low,high,high,high,low
5,1,2,2,5,5,5,1,2,1,5,1,1,2,3,1,2,5,5,5,5,1,1,2,5,5,1,2,2,1,5,5,1,5,3,1,2,1,2,5,5,2,5,2,1,1,4,1,1,5,42,37,32,26,38,31.68718686628433,72.51416026733875,70.24063836681471,16.971441121751216,30.8161494512681,low,high,high,low,low
5,1,2,2,5,5,5,2,1,1,5,1,2,2,3,1,2,5,4,2,5,5,2,2,5,5,2,5,2,5,5,5,1,5,5,1,2,1,2,2,5,3,2,2,1,1,5,1,1,5,42,35,31,21,36,31.68718686628433,53.631637055925054,72.65224195615069,29.236778579807176,47.73568682836604,low,high,high,low,low
