EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,4,4,5,3,5,5,5,2,3,5,1,5,2,2,1,4,1,2,4,5,5,4,5,2,5,4,5,5,2,5,4,4,5,3,1,4,1,5,2,5,4,5,5,2,1,4,5,5,3,42,15,35,39,26,31.68718686628433,10.931204393400838,69.95048953996736,39.95918612564645,99.19879134202203,low,low,high,low,high
5,4,4,5,3,5,5,2,2,4,5,1,4,2,2,1,4,2,2,5,5,4,4,2,2,5,4,4,5,2,5,4,4,5,5,1,4,1,2,4,5,4,4,5,2,1,5,4,2,3,42,24,37,39,28,31.68718686628433,55.88683998774796,67.33806671847192,39.95918612564645,76.34765069075316,low,high,high,low,high
5,4,4,5,5,5,5,1,2,2,5,1,4,5,2,1,4,2,2,2,5,4,4,5,2,5,4,4,5,2,5,5,5,5,5,1,4,1,5,4,5,4,4,5,2,2,5,4,5,3,41,12,36,41,35,23.17901079538796,66.42861856263067,42.497643648784006,91.30045964853188,84.2564222266214,low,high,low,high,high
5,4,4,5,3,5,5,1,2,4,5,1,5,2,3,1,4,1,2,2,5,5,4,2,2,5,4,1,5,2,5,5,4,5,3,1,4,1,5,2,5,4,4,5,2,1,4,4,5,2,42,18,34,45,27,31.68718686628433,6.304876883726748,63.54239610140829,37.194794655194656,23.92230787489129,low,low,high,low,low
5,4,4,5,2,5,5,1,2,4,5,1,4,2,2,1,4,5,2,2,5,5,4,5,5,5,4,5,5,1,5,5,4,5,3,1,4,1,5,2,5,4,5,5,2,1,5,4,5,3,42,15,35,37,30,31.68718686628433,10.931204393400838,69.95048953996736,38.44590142622035,23.34368453554028,low,low,high,low,low
5,4,4,5,5,5,5,5,2,4,5,1,5,2,2,1,4,1,2,2,5,3,4,2,3,5,4,5,5,2,5,5,4,5,3,1,4,1,5,5,5,4,4,5,2,2,5,4,5,3,41,18,37,37,33,23.17901079538796,6.304876883726748,67.33806671847192,38.44590142622035,5.180525557423565,low,low,high,low,low
5,4,5,5,5,5,5,5,2,3,5,1,4,2,2,1,4,5,2,2,5,4,4,2,2,5,4,5,5,2,5,5,4,5,3,1,4,1,2,1,5,4,5,5,2,1,5,4,5,3,42,21,36,34,29,31.68718686628433,30.98663404708369,42.497643648784006,19.967478906101498,74.38180867314527,low,low,low,low,high
5,4,4,5,2,5,5,1,2,4,5,1,4,2,2,1,4,2,2,2,5,4,4,5,2,5,5,4,5,1,5,4,4,5,2,2,4,1,5,5,5,4,4,5,2,1,4,4,2,3,41,18,37,40,29,23.17901079538796,6.304876883726748,67.33806671847192,70.57756950620531,74.38180867314527,low,low,high,high,high
5,4,4,5,2,5,5,5,2,4,5,1,5,2,2,1,4,1,2,2,5,4,4,2,2,5,5,5,5,2,5,5,4,5,3,5,4,1,5,2,5,4,4,5,2,1,5,4,2,3,38,21,37,37,26,31.573038023678745,30.98663404708369,67.33806671847192,38.44590142622035,99.19879134202203,low,low,high,low,high
5,4,4,5,2,5,5,2,2,2,5,1,4,2,2,1,4,2,2,2,5,5,4,2,3,5,5,1,5,2,5,4,4,5,4,1,4,1,5,5,5,4,4,5,2,1,4,5,5,3,42,18,36,43,33,31.68718686628433,6.304876883726748,42.497643648784006,91.02419778182896,5.180525557423565,low,low,low,high,low
5,4,4,5,2,5,5,1,2,2,5,1,5,2,2,1,4,2,2,2,5,5,4,2,2,5,4,1,5,2,5,4,4,5,3,1,4,1,5,2,5,4,4,5,2,1,4,4,2,3,42,21,35,44,28,31.68718686628433,30.98663404708369,69.95048953996736,73.90206836914889,76.34765069075316,low,low,high,high,high
5,4,4,5,5,5,5,2,2,4,5,1,4,2,2,1,4,5,2,2,5,5,4,2,3,5,4,3,5,1,5,4,4,5,3,2,4,1,5,1,5,4,4,5,2,1,4,4,5,3,41,18,35,37,30,23.17901079538796,6.304876883726748,69.95048953996736,38.44590142622035,23.34368453554028,low,low,high,low,low
5,4,4,5,3,5,5,2,2,3,5,1,4,5,3,1,4,5,2,2,5,4,4,2,3,5,4,3,5,2,5,4,4,5,3,2,4,1,5,2,5,4,4,5,2,1,5,5,5,3,41,15,37,38,30,23.17901079538796,10.931204393400838,67.33806671847192,11.2864545014926,23.34368453554028,low,low,high,low,low
5,4,4,5,5,5,5,1,2,2,5,1,4,2,2,1,4,2,2,2,5,3,4,2,2,5,4,4,5,3,5,5,4,5,2,5,4,1,5,5,5,4,4,5,2,1,5,5,2,3,38,21,37,41,32,31.573038023678745,30.98663404708369,67.33806671847192,91.30045964853188,34.399379124845744,low,low,high,high,low
5,4,4,5,3,5,5,1,2,2,5,1,4,2,2,1,4,2,2,2,5,5,4,2,2,5,4,3,5,1,5,5,4,5,3,1,4,1,5,2,5,4,4,5,2,1,4,4,2,3,42,21,34,41,30,31.68718686628433,30.98663404708369,63.54239610140829,91.30045964853188,23.34368453554028,low,low,high,high,low
