EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,4,5,2,4,5,5,1,4,2,5,1,4,1,2,1,4,5,5,2,5,4,5,2,2,5,4,5,1,2,5,5,5,2,4,2,4,1,1,5,5,4,4,2,2,1,5,4,1,2,41,45,36,39,33,23.17901079538796,39.54553199368488,42.497643648784006,39.95918612564645,5.180525557423565,low,low,low,low,low
5,4,4,5,2,5,5,1,5,2,5,1,4,2,2,1,4,1,5,2,5,4,4,4,2,5,4,5,2,2,5,5,4,2,3,2,4,1,2,2,5,4,4,2,2,1,5,4,1,2,41,38,36,40,27,23.17901079538796,3.351090914283969,42.497643648784006,70.57756950620531,23.92230787489129,low,low,low,high,low
5,5,4,1,4,5,5,1,5,2,5,1,4,1,2,1,4,1,5,2,5,5,4,1,2,5,4,5,2,2,5,5,4,2,4,2,4,1,2,2,5,4,5,1,2,1,5,4,1,2,41,47,34,41,30,23.17901079538796,42.2841193254286,63.54239610140829,91.30045964853188,23.34368453554028,low,low,high,high,low
5,4,4,2,4,5,5,2,5,1,5,1,4,5,2,1,4,5,5,1,5,2,5,1,5,5,4,2,5,5,5,5,5,2,5,2,4,1,5,5,5,4,5,1,2,1,5,4,1,2,41,36,38,41,36,23.17901079538796,99.6997067980117,31.89952932069128,91.30045964853188,47.73568682836604,low,high,low,high,low
5,4,4,5,2,5,5,5,5,1,5,1,4,2,2,1,4,1,5,2,5,5,4,1,2,5,4,2,2,2,5,5,4,1,5,1,5,1,1,2,5,4,4,2,2,1,5,5,1,4,42,43,36,40,32,31.68718686628433,82.91913751143704,42.497643648784006,70.57756950620531,34.399379124845744,low,high,low,high,low
5,4,5,5,2,5,5,1,5,4,5,1,4,1,2,1,5,1,5,5,5,5,5,2,2,5,5,4,1,2,5,5,5,2,5,1,4,1,1,2,5,4,5,2,2,1,5,4,2,4,42,42,37,45,26,31.68718686628433,60.86211430445535,67.33806671847192,37.194794655194656,99.19879134202203,low,high,high,low,high
5,5,5,1,2,5,5,1,4,1,5,1,4,1,2,1,4,5,5,2,5,5,5,2,5,5,4,5,2,2,5,5,4,1,5,1,4,1,1,2,5,4,5,2,2,1,5,4,2,2,42,45,34,39,33,31.68718686628433,39.54553199368488,63.54239610140829,39.95918612564645,5.180525557423565,low,low,high,low,low
5,4,5,2,2,5,5,2,5,2,5,1,4,1,2,1,4,1,5,1,5,5,5,1,2,5,5,4,1,2,5,5,4,2,5,1,4,1,1,1,5,4,5,1,2,1,5,5,1,2,42,48,36,44,29,31.68718686628433,39.68420461697104,42.497643648784006,73.90206836914889,74.38180867314527,low,low,low,high,high
5,5,4,5,2,5,5,1,5,2,5,1,4,2,2,1,5,1,5,2,5,4,5,1,4,5,4,1,2,1,5,5,4,1,4,1,5,1,2,2,5,4,5,1,2,1,5,5,1,2,42,43,37,47,31,31.68718686628433,82.91913751143704,67.33806671847192,5.1590549381931785,32.83113751931617,low,high,high,low,low
5,4,5,1,2,5,5,1,5,2,5,1,5,2,2,1,5,5,5,2,5,4,5,2,4,5,4,2,1,1,5,5,4,1,5,1,5,1,2,5,5,4,5,2,2,1,5,5,1,2,42,46,38,44,35,31.68718686628433,71.09296285681363,31.89952932069128,73.90206836914889,84.2564222266214,low,high,low,high,high
5,4,4,2,4,5,5,1,5,5,5,1,4,2,2,1,4,1,5,2,5,5,5,1,2,5,4,5,1,1,5,5,4,2,3,1,4,1,1,2,5,4,4,1,2,1,5,4,1,2,42,47,35,41,27,31.68718686628433,42.2841193254286,69.95048953996736,91.30045964853188,23.92230787489129,low,low,high,high,low
5,5,5,2,2,5,5,2,5,1,5,1,4,2,2,1,4,5,5,2,5,4,4,2,2,5,5,2,2,1,5,5,4,1,3,2,4,1,2,1,5,4,5,2,2,1,5,4,2,2,41,43,36,40,28,23.17901079538796,82.91913751143704,42.497643648784006,70.57756950620531,76.34765069075316,low,high,low,high,high
5,5,5,2,4,5,5,1,4,2,5,1,4,1,2,1,4,5,5,2,5,5,5,4,2,5,4,2,1,2,5,5,4,1,4,1,5,1,2,2,5,4,4,1,2,1,5,5,1,2,42,44,35,42,30,31.68718686628433,21.7977014618734,69.95048953996736,10.086562051566911,23.34368453554028,low,low,high,low,low
5,5,4,1,2,5,5,5,4,4,5,1,4,2,2,1,4,1,5,2,5,2,5,1,2,5,5,4,2,1,5,5,4,2,4,1,4,5,5,1,5,4,4,1,2,1,5,4,1,2,42,42,38,34,26,31.68718686628433,60.86211430445535,31.89952932069128,19.967478906101498,99.19879134202203,low,high,low,low,high
5,4,5,5,2,5,5,1,4,2,5,1,4,2,2,1,4,1,5,1,5,5,4,1,2,5,4,5,1,2,5,5,4,2,3,2,4,5,1,2,5,4,4,1,2,1,5,5,1,4,41,43,35,38,30,23.17901079538796,82.91913751143704,69.95048953996736,11.2864545014926,23.34368453554028,low,high,high,low,low
5,4,5,1,4,5,5,1,5,2,5,1,4,2,2,1,4,1,5,5,5,4,4,2,2,5,4,4,5,1,5,5,4,2,4,1,4,1,5,2,5,4,5,2,2,1,4,4,1,2,42,38,35,43,28,31.68718686628433,3.351090914283969,69.95048953996736,91.02419778182896,76.34765069075316,low,low,high,high,high
5,4,5,2,2,5,5,1,5,2,5,1,5,1,2,1,5,5,5,2,5,2,4,1,5,5,5,5,1,2,5,5,4,2,3,1,4,1,2,2,5,4,5,2,2,1,5,5,1,2,42,46,40,40,30,31.68718686628433,71.09296285681363,58.82614806257208,70.57756950620531,23.34368453554028,low,high,high,high,low
