EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
1,4,5,4,2,5,4,4,5,2,2,1,5,5,2,5,5,1,5,2,2,4,4,1,2,5,5,4,4,2,1,4,5,4,4,5,5,5,1,1,1,4,4,1,3,5,5,5,2,2,12,36,39,38,28,85.53303766911806,99.6997067980117,61.20948528622405,11.2864545014926,76.34765069075316,high,high,high,low,high
1,4,5,5,2,5,4,4,5,2,2,1,5,2,2,5,5,5,5,2,2,4,5,4,2,4,5,5,4,5,1,5,5,2,2,5,5,1,1,2,1,4,4,1,5,5,4,4,1,2,13,38,37,37,26,90.09761252623504,3.351090914283969,67.33806671847192,38.44590142622035,99.19879134202203,high,low,high,low,high
1,4,5,4,2,5,2,5,4,2,2,1,5,2,2,4,4,5,5,4,2,4,5,2,1,4,4,5,1,5,1,4,5,1,3,5,4,5,4,2,1,4,5,1,4,5,5,5,1,2,14,41,34,34,23,20.67768365504791,80.03094526863389,63.54239610140829,19.967478906101498,47.45568237665967,low,high,high,low,low
1,4,5,4,2,5,4,5,5,2,2,1,5,4,2,5,4,5,5,2,2,4,5,1,1,4,5,4,1,2,1,4,4,4,2,5,4,5,1,1,1,4,4,1,4,4,4,5,5,2,14,37,36,33,26,20.67768365504791,72.51416026733875,42.497643648784006,73.79648807641964,99.19879134202203,low,high,low,high,high
1,5,5,5,2,4,4,1,5,5,2,1,4,2,2,5,4,5,5,4,2,4,5,2,2,5,4,4,1,2,1,4,5,2,4,5,4,5,2,2,1,4,5,2,4,4,4,5,4,2,14,38,34,38,25,20.67768365504791,3.351090914283969,63.54239610140829,11.2864545014926,15.370796609217988,low,low,high,low,low
1,4,5,2,2,5,4,5,4,2,2,1,5,2,2,5,4,5,5,2,2,4,5,1,2,4,4,4,1,2,1,5,4,1,3,5,4,1,1,2,1,4,5,2,5,5,4,5,5,2,13,42,34,38,30,90.09761252623504,60.86211430445535,63.54239610140829,11.2864545014926,23.34368453554028,high,high,high,low,low
1,5,5,5,2,5,4,5,4,2,2,1,5,2,2,5,5,5,5,4,2,4,4,4,2,5,5,4,2,1,1,4,4,1,3,5,4,1,5,1,1,4,4,1,5,4,4,4,2,2,13,35,36,35,28,90.09761252623504,53.631637055925054,42.497643648784006,63.65201444637811,76.34765069075316,high,high,low,high,high
1,5,4,1,2,5,4,4,5,2,2,1,5,5,2,5,4,5,5,5,2,4,5,5,2,4,5,4,1,1,1,4,4,4,4,5,4,1,4,1,1,4,5,5,3,5,4,4,2,2,13,31,35,37,26,90.09761252623504,57.26086112941366,69.95048953996736,38.44590142622035,99.19879134202203,high,high,high,low,high
1,4,4,2,5,5,4,5,5,5,2,1,5,2,2,5,4,5,4,2,2,5,5,1,1,4,4,4,4,1,1,5,5,4,2,5,5,5,4,1,1,4,4,1,5,4,5,5,2,2,14,37,35,33,28,20.67768365504791,72.51416026733875,69.95048953996736,73.79648807641964,76.34765069075316,low,high,high,high,high
1,4,5,1,2,5,4,4,5,2,2,1,5,2,2,5,4,5,5,4,2,4,5,4,2,4,4,4,5,2,1,5,5,1,5,5,4,5,4,2,1,4,4,1,4,5,4,4,1,2,13,39,34,34,29,90.09761252623504,58.10382915690394,63.54239610140829,19.967478906101498,74.38180867314527,high,high,high,low,high
1,5,4,1,5,5,4,5,5,2,2,1,5,1,2,5,5,1,5,4,1,4,5,2,1,5,4,4,5,2,1,5,4,1,2,5,4,5,1,4,1,4,5,1,4,5,4,5,4,2,11,42,34,37,30,2.7646869376889143,60.86211430445535,63.54239610140829,38.44590142622035,23.34368453554028,low,high,high,low,low
1,4,5,4,2,5,4,5,5,2,2,1,4,5,2,5,4,5,5,4,2,4,5,4,2,5,4,4,5,2,1,4,5,4,3,5,4,5,1,1,1,4,5,1,4,5,5,5,2,2,12,32,36,34,26,85.53303766911806,94.62417059884316,42.497643648784006,19.967478906101498,99.19879134202203,high,high,low,low,high
1,5,5,1,2,5,4,1,5,2,2,1,4,2,2,5,4,5,5,2,1,4,5,2,5,5,4,5,4,2,1,4,4,2,2,5,4,5,1,2,1,4,4,1,4,5,4,5,1,2,11,44,34,35,31,2.7646869376889143,21.7977014618734,63.54239610140829,63.65201444637811,32.83113751931617,low,low,high,high,low
1,4,5,2,4,5,4,1,5,4,2,1,5,5,2,5,4,5,5,5,2,4,5,4,1,4,4,5,1,2,1,4,5,2,4,5,5,5,4,2,1,4,5,1,3,4,4,5,4,2,14,35,36,38,25,20.67768365504791,53.631637055925054,42.497643648784006,11.2864545014926,15.370796609217988,low,high,low,low,low
1,4,5,4,2,5,4,5,5,4,2,1,5,2,2,5,4,5,4,2,2,4,5,5,1,5,5,4,5,2,1,5,5,4,5,5,4,5,4,5,1,4,5,1,4,5,4,5,4,2,12,28,35,35,31,85.53303766911806,96.961119466268,69.95048953996736,63.65201444637811,32.83113751931617,high,high,high,high,low
1,5,5,2,5,5,4,5,5,2,2,1,4,2,2,5,4,5,5,2,2,4,5,4,2,4,5,4,1,2,1,5,4,2,4,5,4,5,1,2,1,4,5,1,4,5,4,4,5,2,13,40,34,32,33,90.09761252623504,78.62373330733222,63.54239610140829,75.56111690555193,5.180525557423565,high,high,high,high,low
1,4,4,2,2,5,4,5,5,2,2,1,5,4,2,5,4,1,5,2,2,5,5,2,2,5,4,4,1,2,1,4,5,2,4,5,4,1,5,4,1,4,4,1,3,5,4,5,5,2,12,36,34,41,31,85.53303766911806,99.6997067980117,63.54239610140829,91.30045964853188,32.83113751931617,high,high,high,high,low
1,4,4,2,5,5,4,5,4,2,2,1,4,5,2,5,5,1,5,4,2,4,5,2,2,5,5,5,4,1,1,4,5,4,2,5,4,1,1,5,1,4,5,1,5,5,5,4,1,2,12,37,38,39,34,85.53303766911806,72.51416026733875,31.89952932069128,39.95918612564645,47.69983680359604,high,high,low,low,low
1,4,5,2,2,5,4,4,5,2,2,1,5,2,2,5,5,5,5,4,2,4,5,2,2,5,5,4,1,2,1,5,5,4,3,5,4,1,1,5,1,4,5,2,5,5,4,4,5,2,12,39,36,39,31,85.53303766911806,58.10382915690394,42.497643648784006,39.95918612564645,32.83113751931617,high,high,low,low,low
1,4,5,4,2,5,4,5,4,2,2,1,5,2,2,5,4,1,5,5,2,4,5,1,2,5,5,4,1,2,1,4,5,2,5,5,5,5,1,2,1,4,4,5,4,5,4,5,5,2,12,36,37,38,28,85.53303766911806,99.6997067980117,67.33806671847192,11.2864545014926,76.34765069075316,high,high,high,low,high
1,5,4,4,2,5,4,5,5,2,2,1,5,2,2,5,4,5,5,4,2,4,5,2,2,4,4,5,2,2,1,4,4,4,2,5,4,5,2,2,1,4,4,1,5,5,4,5,1,2,13,40,34,31,27,90.09761252623504,78.62373330733222,63.54239610140829,85.8815905198352,23.92230787489129,high,high,high,high,low
1,5,4,2,2,4,4,5,5,2,2,1,5,2,2,5,4,5,5,5,2,4,4,2,2,5,5,5,1,1,1,4,4,1,4,5,4,5,4,2,1,4,5,5,4,4,4,5,1,2,14,40,35,31,28,20.67768365504791,78.62373330733222,69.95048953996736,85.8815905198352,76.34765069075316,low,high,high,high,high
1,4,5,2,4,5,4,5,5,2,2,1,5,2,2,5,4,5,5,4,1,5,5,5,2,4,5,5,1,2,1,4,5,2,2,5,4,5,1,4,1,4,4,5,4,5,4,5,4,2,12,36,35,33,30,85.53303766911806,99.6997067980117,69.95048953996736,73.79648807641964,23.34368453554028,high,high,high,high,low
1,4,4,4,4,5,4,5,5,2,2,1,5,2,2,5,4,5,5,2,2,4,5,2,2,4,5,5,1,1,1,4,4,4,2,5,4,5,4,2,1,4,4,1,4,5,4,4,2,2,13,38,36,30,31,90.09761252623504,3.351090914283969,42.497643648784006,96.12317438180868,32.83113751931617,high,low,low,high,low
1,4,5,1,4,5,4,4,5,2,2,1,5,2,2,5,4,5,5,4,1,4,5,1,2,4,5,5,1,2,1,4,4,4,4,5,4,5,5,1,1,4,5,1,4,5,4,5,2,2,12,41,36,34,29,85.53303766911806,80.03094526863389,42.497643648784006,19.967478906101498,74.38180867314527,high,high,low,low,high
1,4,5,4,2,5,4,5,5,2,2,1,4,2,2,5,5,1,5,4,2,4,5,4,2,4,5,4,4,1,1,4,4,4,4,5,4,1,1,4,1,4,5,2,4,5,5,5,4,2,13,33,38,41,31,90.09761252623504,43.820548958428745,31.89952932069128,91.30045964853188,32.83113751931617,high,low,low,high,low
1,5,4,5,4,4,4,1,5,2,2,1,4,2,2,5,4,5,5,2,2,5,5,1,2,4,5,5,4,2,1,5,4,1,3,5,4,5,1,2,1,4,4,1,4,5,5,4,1,2,14,42,34,33,31,20.67768365504791,60.86211430445535,63.54239610140829,73.79648807641964,32.83113751931617,low,high,high,high,low
1,4,5,4,2,5,4,5,5,2,2,1,5,2,2,5,4,5,5,2,2,4,5,5,2,4,4,5,1,2,1,4,5,4,2,5,4,1,5,2,1,4,5,5,5,5,4,5,1,2,13,31,35,38,29,90.09761252623504,57.26086112941366,69.95048953996736,11.2864545014926,74.38180867314527,high,high,high,low,high
1,4,5,4,2,5,4,4,5,2,2,1,5,2,2,5,4,5,5,4,2,4,5,2,2,4,4,5,2,2,1,4,5,1,3,5,4,5,5,2,1,4,4,1,3,5,5,5,5,2,13,36,36,34,26,90.09761252623504,99.6997067980117,42.497643648784006,19.967478906101498,99.19879134202203,high,high,low,low,high
1,4,5,1,2,5,4,5,5,2,2,1,4,2,2,5,4,5,5,4,2,4,5,2,2,5,5,4,2,5,1,4,5,1,2,5,5,5,1,2,1,4,4,1,4,5,4,5,1,2,12,47,37,33,23,85.53303766911806,42.2841193254286,67.33806671847192,73.79648807641964,47.45568237665967,high,low,high,high,low
1,5,5,2,2,5,4,5,4,2,2,1,4,2,2,5,4,5,4,2,1,5,4,5,2,4,4,5,4,2,1,5,5,1,5,5,4,5,5,1,1,4,5,1,4,5,4,5,1,2,12,35,32,32,30,85.53303766911806,53.631637055925054,70.24063836681471,75.56111690555193,23.34368453554028,high,high,high,high,low
1,4,4,4,2,5,4,5,5,2,2,1,5,1,2,5,5,5,5,2,2,4,5,2,2,4,5,4,4,2,1,4,4,2,3,5,5,5,1,1,1,4,4,1,5,4,4,4,1,2,14,42,38,31,29,20.67768365504791,60.86211430445535,31.89952932069128,85.8815905198352,74.38180867314527,low,high,low,high,high
1,4,5,1,5,5,4,5,4,2,2,1,5,2,2,5,4,5,5,2,2,4,5,1,1,4,4,5,1,2,1,4,5,4,2,5,4,1,4,1,1,4,4,1,3,4,5,5,5,2,14,38,36,37,28,20.67768365504791,3.351090914283969,42.497643648784006,38.44590142622035,76.34765069075316,low,low,low,low,high
1,5,5,4,2,5,4,5,5,2,2,1,5,2,2,5,5,5,5,2,2,4,5,1,2,5,4,4,5,1,1,4,5,4,2,5,4,5,4,2,1,4,5,1,5,5,5,4,2,2,12,35,36,34,30,85.53303766911806,53.631637055925054,42.497643648784006,19.967478906101498,23.34368453554028,high,high,low,low,low
1,4,4,5,2,5,4,5,4,2,2,1,4,2,2,5,5,5,5,2,2,4,5,2,2,4,4,5,1,1,1,4,5,2,2,5,5,5,5,2,1,4,4,1,4,4,4,4,4,2,14,35,37,30,29,20.67768365504791,53.631637055925054,67.33806671847192,96.12317438180868,74.38180867314527,low,high,high,high,high
1,4,5,5,2,5,4,4,5,2,2,1,5,2,2,5,4,5,4,4,1,4,5,2,2,4,5,5,2,2,1,4,5,2,2,5,4,5,5,4,1,4,5,1,3,5,4,5,5,2,12,33,36,35,27,85.53303766911806,43.820548958428745,42.497643648784006,63.65201444637811,23.92230787489129,high,low,low,high,low
1,4,5,4,2,4,2,5,5,2,2,1,5,2,2,5,5,5,5,4,2,4,5,1,2,5,4,4,4,2,1,5,5,1,2,5,4,5,1,4,1,4,5,2,4,5,4,4,2,2,13,41,33,34,28,90.09761252623504,80.03094526863389,64.5474771529959,19.967478906101498,76.34765069075316,high,high,high,low,high
1,4,5,2,2,4,4,5,5,2,2,1,5,2,2,5,4,5,4,4,2,4,5,4,2,4,5,5,2,2,1,4,5,4,3,5,4,1,4,2,1,4,5,1,3,5,5,5,2,2,14,36,37,38,26,20.67768365504791,99.6997067980117,67.33806671847192,11.2864545014926,99.19879134202203,low,high,high,low,high
1,5,5,4,2,5,4,4,5,4,2,1,5,4,2,5,4,5,5,5,2,4,5,1,2,5,4,5,4,2,1,4,5,2,3,5,4,1,1,1,1,4,5,1,5,5,4,4,2,2,12,39,34,38,24,85.53303766911806,58.10382915690394,63.54239610140829,11.2864545014926,96.41095947075908,high,high,high,low,high
1,4,4,2,2,5,2,4,4,4,2,1,5,2,2,5,5,5,4,4,1,4,5,2,2,4,5,4,1,2,1,4,5,1,3,5,4,1,1,1,1,4,4,1,4,5,4,5,5,2,12,41,35,38,24,85.53303766911806,80.03094526863389,69.95048953996736,11.2864545014926,96.41095947075908,high,high,high,low,high
1,4,5,4,5,5,4,4,4,2,2,1,5,2,2,5,4,5,5,4,1,4,5,4,2,4,5,5,1,2,1,4,5,4,4,5,5,5,4,1,1,4,4,1,4,5,4,5,5,2,12,32,37,34,30,85.53303766911806,94.62417059884316,67.33806671847192,19.967478906101498,23.34368453554028,high,high,high,low,low
1,4,5,5,2,5,4,5,4,2,2,1,5,2,2,5,5,5,4,4,2,5,5,1,2,4,4,4,1,1,1,5,5,2,2,5,4,1,1,1,1,4,5,1,5,5,5,4,2,2,13,41,35,38,27,90.09761252623504,80.03094526863389,69.95048953996736,11.2864545014926,23.92230787489129,high,high,high,low,low
1,4,5,5,2,5,2,4,4,4,2,1,4,2,2,5,4,1,5,2,2,4,5,4,2,5,5,5,4,2,1,4,5,2,2,5,4,1,4,1,1,4,5,1,5,4,4,5,5,2,13,30,34,42,26,90.09761252623504,26.384928807169217,63.54239610140829,10.086562051566911,99.19879134202203,high,low,high,low,high
1,4,5,2,2,4,4,4,4,2,2,1,4,2,2,5,4,5,5,2,1,4,5,5,2,4,4,4,5,2,1,4,4,5,2,5,4,5,1,2,1,4,5,1,5,5,4,4,1,2,13,35,35,33,29,90.09761252623504,53.631637055925054,69.95048953996736,73.79648807641964,74.38180867314527,high,high,high,high,high
1,4,5,1,2,5,4,1,5,4,2,1,4,2,2,5,4,1,5,4,2,4,5,4,5,5,4,5,4,1,1,4,5,1,2,5,4,5,1,2,1,4,5,2,4,5,5,4,5,2,12,38,36,40,28,85.53303766911806,3.351090914283969,42.497643648784006,70.57756950620531,76.34765069075316,high,low,low,high,high
1,4,5,5,2,4,4,1,4,2,2,1,4,2,2,5,4,5,5,2,2,4,5,2,2,5,5,5,5,5,1,4,4,4,3,5,4,1,2,2,1,4,4,1,3,5,4,5,5,2,13,31,36,39,25,90.09761252623504,57.26086112941366,42.497643648784006,39.95918612564645,15.370796609217988,high,high,low,low,low
1,4,5,4,4,4,4,5,5,2,2,1,5,2,2,5,4,1,5,4,2,4,5,1,2,5,4,4,2,2,1,4,5,4,3,5,4,5,5,4,1,4,5,2,5,5,4,4,5,2,13,33,35,38,32,90.09761252623504,43.820548958428745,69.95048953996736,11.2864545014926,34.399379124845744,high,low,high,low,low
1,4,5,4,2,5,4,1,5,2,2,1,5,2,2,5,5,5,5,2,2,4,5,2,2,4,4,5,4,2,1,5,4,1,2,5,4,1,1,4,1,4,4,1,3,5,4,5,2,2,13,41,35,40,29,90.09761252623504,80.03094526863389,69.95048953996736,70.57756950620531,74.38180867314527,high,high,high,high,high
1,4,5,1,2,5,4,1,5,4,2,1,5,2,2,5,5,5,5,2,2,4,5,4,2,5,5,5,4,1,1,4,4,1,3,5,4,1,2,1,1,4,4,1,4,5,4,4,5,2,12,38,37,39,27,85.53303766911806,3.351090914283969,67.33806671847192,39.95918612564645,23.92230787489129,high,low,high,low,low
1,5,5,2,2,5,4,5,4,5,2,1,5,1,2,4,4,5,5,2,2,4,5,2,2,4,4,4,2,1,1,5,4,2,2,5,4,5,1,1,1,4,5,5,5,5,4,5,5,2,14,37,33,34,26,20.67768365504791,72.51416026733875,64.5474771529959,19.967478906101498,99.19879134202203,low,high,high,low,high
1,4,5,5,2,5,4,4,5,2,2,1,4,2,2,5,4,5,5,4,2,4,5,1,1,5,5,5,2,1,1,4,5,2,4,5,4,1,2,1,1,4,4,1,5,4,5,4,5,2,13,38,37,36,28,90.09761252623504,3.351090914283969,67.33806671847192,84.74601143852163,76.34765069075316,high,low,high,high,high
1,4,5,2,2,5,2,4,5,2,2,1,5,2,2,5,5,5,5,2,1,4,5,1,2,4,5,5,1,1,1,4,5,2,2,5,5,5,1,2,1,4,4,1,5,4,5,5,4,2,13,44,37,34,30,90.09761252623504,21.7977014618734,67.33806671847192,19.967478906101498,23.34368453554028,high,low,high,low,low
1,5,5,4,2,4,4,5,5,2,2,1,5,4,2,5,5,5,5,4,2,4,4,2,2,4,5,4,1,2,1,4,5,1,2,5,4,1,5,2,1,4,5,1,4,5,4,5,4,1,14,36,36,38,25,20.67768365504791,99.6997067980117,42.497643648784006,11.2864545014926,15.370796609217988,low,high,low,low,low
1,4,5,2,2,5,4,5,4,2,2,1,5,2,2,5,5,5,5,4,2,4,5,2,2,5,5,5,4,1,1,4,5,4,3,5,4,5,4,1,1,4,5,1,3,5,4,5,2,2,12,36,37,34,26,85.53303766911806,99.6997067980117,67.33806671847192,19.967478906101498,99.19879134202203,high,high,high,low,high
1,4,5,1,2,5,4,5,5,2,2,1,4,2,2,4,5,5,5,5,2,4,5,2,2,4,5,4,1,1,1,4,5,4,4,5,4,1,1,1,1,4,4,1,4,5,4,5,1,2,14,45,37,37,27,20.67768365504791,39.54553199368488,67.33806671847192,38.44590142622035,23.92230787489129,low,low,high,low,low
1,4,5,2,2,4,4,5,4,2,2,1,5,2,2,5,4,5,5,4,2,4,5,2,2,4,5,4,1,1,1,4,4,4,2,5,4,1,1,5,1,4,4,1,4,5,4,5,5,2,14,39,36,37,30,20.67768365504791,58.10382915690394,42.497643648784006,38.44590142622035,23.34368453554028,low,high,low,low,low
1,4,5,4,2,5,4,5,5,2,2,1,5,2,2,5,5,5,5,5,2,4,4,4,2,4,4,4,2,5,1,4,5,4,4,5,4,5,5,1,1,4,5,5,3,5,4,5,2,2,13,30,36,34,22,90.09761252623504,26.384928807169217,42.497643648784006,19.967478906101498,57.77605750186391,high,low,low,low,high
1,4,5,5,2,4,4,4,4,2,2,1,5,4,2,5,4,1,4,2,2,4,5,2,2,5,5,4,1,5,1,4,4,5,5,5,4,5,4,2,1,4,5,1,5,5,4,5,5,2,13,29,36,39,29,90.09761252623504,57.0615192334398,42.497643648784006,39.95918612564645,74.38180867314527,high,high,low,low,high
1,4,5,5,2,5,4,5,5,2,2,1,5,2,2,5,4,5,5,2,2,4,4,2,5,5,5,4,2,1,1,4,5,2,2,5,4,1,1,2,1,4,4,1,5,4,4,4,1,2,13,42,36,36,33,90.09761252623504,60.86211430445535,42.497643648784006,84.74601143852163,5.180525557423565,high,high,low,high,low
1,5,5,4,2,5,4,5,5,5,2,1,5,5,2,5,4,5,5,5,1,4,5,2,2,5,5,5,2,5,1,4,5,1,4,5,4,5,4,1,1,4,5,1,5,5,5,5,4,2,11,35,36,34,21,2.7646869376889143,53.631637055925054,42.497643648784006,19.967478906101498,23.64161399963165,low,high,low,low,low
1,5,5,4,2,5,4,5,5,2,2,1,4,1,2,5,4,5,5,4,1,4,4,4,2,4,4,5,1,2,1,4,5,1,2,5,4,1,1,2,1,4,5,1,4,4,4,5,2,1,13,43,34,36,25,90.09761252623504,82.91913751143704,63.54239610140829,84.74601143852163,15.370796609217988,high,high,high,high,low
1,4,4,4,2,5,4,1,5,2,2,1,5,4,2,5,4,5,5,2,2,5,4,2,2,5,5,5,2,1,1,4,4,1,2,5,4,5,2,2,1,4,4,1,4,5,4,4,1,2,12,41,35,33,29,85.53303766911806,80.03094526863389,69.95048953996736,73.79648807641964,74.38180867314527,high,high,high,high,high
1,4,5,4,2,4,4,5,5,2,2,1,4,2,2,5,4,5,5,4,2,4,5,2,2,4,5,4,1,1,1,4,5,2,2,5,4,5,1,5,1,4,4,1,3,5,4,5,1,2,14,44,36,33,29,20.67768365504791,21.7977014618734,42.497643648784006,73.79648807641964,74.38180867314527,low,low,low,high,high
1,4,5,2,4,5,4,1,5,2,2,1,5,2,2,5,4,1,5,2,2,5,5,4,2,5,4,5,2,5,1,4,5,4,5,5,4,1,4,2,1,4,4,1,4,5,5,4,2,2,12,37,35,44,30,85.53303766911806,72.51416026733875,69.95048953996736,73.90206836914889,23.34368453554028,high,high,high,high,low
1,4,4,2,2,5,4,1,5,2,2,1,5,2,2,5,4,1,5,2,2,4,5,2,2,4,5,5,5,2,1,4,5,2,4,5,4,5,5,1,1,4,4,1,4,5,4,4,5,1,13,34,36,39,28,90.09761252623504,27.09730031585448,42.497643648784006,39.95918612564645,76.34765069075316,high,low,low,low,high
1,4,5,2,2,5,4,5,4,5,2,1,5,2,2,5,4,5,5,2,2,4,5,2,2,5,5,4,1,2,1,4,4,1,2,5,4,1,4,4,1,4,5,1,4,5,4,5,2,2,12,42,36,38,27,85.53303766911806,60.86211430445535,42.497643648784006,11.2864545014926,23.92230787489129,high,high,low,low,low
1,4,5,4,2,5,4,4,5,2,2,1,5,2,2,5,5,1,5,2,2,4,5,1,2,4,5,4,1,1,1,4,4,4,2,5,4,5,1,2,1,4,4,1,3,4,4,5,4,2,14,40,37,38,28,20.67768365504791,78.62373330733222,67.33806671847192,11.2864545014926,76.34765069075316,low,high,high,low,high
1,4,5,2,2,5,4,5,5,2,2,1,5,2,2,5,5,5,4,2,1,4,5,5,2,4,5,4,1,2,1,4,5,1,4,5,4,5,5,4,1,4,4,1,5,5,4,5,2,2,12,38,37,34,33,85.53303766911806,3.351090914283969,67.33806671847192,19.967478906101498,5.180525557423565,high,low,high,low,low
1,4,5,2,5,5,4,1,5,4,2,1,4,2,2,5,4,5,5,5,2,4,5,1,2,5,4,4,1,1,1,4,4,1,2,5,5,1,1,2,1,4,4,5,4,5,4,4,4,2,12,41,36,39,27,85.53303766911806,80.03094526863389,42.497643648784006,39.95918612564645,23.92230787489129,high,high,low,low,low
1,5,5,2,4,5,4,4,5,2,2,1,5,4,2,5,5,1,5,4,1,4,5,1,2,5,5,5,5,2,1,4,5,2,2,5,5,1,1,2,1,4,5,1,5,5,4,5,5,2,11,37,37,43,29,2.7646869376889143,72.51416026733875,67.33806671847192,91.02419778182896,74.38180867314527,low,high,high,high,high
1,4,5,4,2,5,4,4,5,5,2,1,5,4,2,5,4,5,5,5,2,4,5,5,2,5,5,5,4,2,1,4,5,4,2,5,4,5,1,1,1,4,4,1,4,5,4,4,2,2,12,33,36,33,21,85.53303766911806,43.820548958428745,42.497643648784006,73.79648807641964,23.64161399963165,high,low,low,high,low
1,4,5,1,2,5,4,5,5,4,2,1,5,2,2,5,4,1,5,5,2,4,5,4,5,5,4,4,2,2,1,4,4,2,4,5,5,5,2,2,1,4,5,1,4,5,5,5,4,2,12,40,37,38,28,85.53303766911806,78.62373330733222,67.33806671847192,11.2864545014926,76.34765069075316,high,high,high,low,high
1,4,5,5,2,5,4,4,5,4,2,1,5,4,2,5,4,5,5,2,2,4,5,1,2,4,4,5,4,2,1,4,4,4,5,5,4,5,4,5,1,4,5,1,5,5,4,5,1,2,13,34,35,34,33,90.09761252623504,27.09730031585448,69.95048953996736,19.967478906101498,5.180525557423565,high,low,high,low,low
1,4,5,4,2,5,4,5,4,2,2,1,5,4,2,5,4,5,5,4,2,4,5,2,1,5,5,4,1,2,1,4,4,2,2,5,4,1,2,5,1,4,5,1,5,5,4,4,4,2,12,37,36,37,29,85.53303766911806,72.51416026733875,42.497643648784006,38.44590142622035,74.38180867314527,high,high,low,low,high
1,4,5,2,2,5,4,4,5,4,2,1,5,2,2,5,4,5,5,2,1,4,5,2,2,4,4,4,1,1,1,4,5,2,2,5,4,1,2,5,1,4,5,1,5,5,4,5,1,2,12,45,35,40,31,85.53303766911806,39.54553199368488,69.95048953996736,70.57756950620531,32.83113751931617,high,low,high,high,low
1,5,5,2,2,5,2,4,5,2,2,1,5,4,2,5,4,5,5,2,2,5,5,2,2,5,4,4,4,1,1,4,4,2,2,5,5,5,2,1,1,4,4,1,3,4,5,5,2,2,13,39,33,34,27,90.09761252623504,58.10382915690394,64.5474771529959,19.967478906101498,23.92230787489129,high,high,high,low,low
1,4,5,2,4,5,4,5,4,2,2,1,4,2,2,5,4,5,5,2,2,4,5,5,1,4,4,4,1,2,1,4,5,4,5,5,4,1,1,5,1,4,5,1,5,4,5,5,4,2,14,37,36,38,36,20.67768365504791,72.51416026733875,42.497643648784006,11.2864545014926,47.73568682836604,low,high,low,low,low
1,4,5,2,5,5,4,4,5,2,2,1,5,4,2,5,4,1,5,4,2,4,5,4,2,5,5,5,4,2,1,4,4,4,2,5,5,5,1,2,1,4,5,1,4,5,4,5,4,2,12,34,37,38,29,85.53303766911806,27.09730031585448,67.33806671847192,11.2864545014926,74.38180867314527,high,low,high,low,high
