EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
1,4,5,5,5,5,2,1,2,4,2,1,5,5,5,5,2,1,2,5,2,1,5,5,5,4,1,4,5,5,1,5,4,5,4,5,2,1,5,5,1,1,4,5,4,5,1,4,5,5,13,12,22,44,37,90.09761252623504,66.42861856263067,29.099681781785623,73.90206836914889,79.89197717811061,high,high,low,high,high
1,3,5,5,5,4,2,4,2,4,1,1,5,5,5,5,2,5,5,5,2,2,5,5,5,5,2,5,5,5,1,2,5,2,4,4,2,2,5,4,1,1,4,5,5,5,2,4,5,5,13,18,27,36,37,90.09761252623504,6.304876883726748,25.538415172833563,84.74601143852163,79.89197717811061,high,low,low,high,high
1,2,5,5,4,5,2,5,2,4,1,1,4,5,5,5,2,5,2,4,1,2,5,2,5,4,2,5,5,5,1,1,4,2,4,5,2,1,5,5,1,1,5,5,4,5,2,5,5,5,11,18,29,36,37,2.7646869376889143,6.304876883726748,84.55011666031412,84.74601143852163,79.89197717811061,low,low,high,high,high
1,2,5,5,4,4,2,4,2,4,2,1,5,5,5,4,2,2,5,5,2,1,4,2,5,5,1,4,5,5,1,1,5,5,4,5,2,1,5,5,1,1,5,5,5,5,1,4,5,5,14,18,28,41,37,20.67768365504791,6.304876883726748,16.684345456354073,91.30045964853188,79.89197717811061,low,low,low,high,high
1,3,5,5,5,5,2,1,2,4,1,5,5,5,5,4,2,1,2,4,1,5,5,2,5,2,1,4,5,5,1,5,4,2,4,5,2,1,5,5,1,2,5,5,4,5,2,5,5,5,14,18,17,46,38,20.67768365504791,6.304876883726748,6.154878016351157,33.024077625152536,30.8161494512681,low,low,low,low,low
1,2,5,5,5,4,2,4,2,4,1,1,4,5,5,5,2,5,2,4,1,2,5,5,5,2,2,4,5,5,1,2,4,2,5,5,2,1,2,4,1,2,5,5,4,5,1,4,5,5,14,18,28,37,38,20.67768365504791,6.304876883726748,16.684345456354073,38.44590142622035,30.8161494512681,low,low,low,low,low
1,2,5,5,4,5,2,4,2,4,1,1,5,5,5,5,2,1,2,5,2,1,4,2,4,2,1,4,5,5,1,2,5,5,4,4,2,1,4,5,1,2,5,5,5,5,2,5,5,5,15,16,29,43,36,68.10647851313007,46.41711503819899,84.55011666031412,91.02419778182896,47.73568682836604,high,low,high,high,low
1,4,5,5,5,4,2,5,2,4,2,1,5,5,5,5,2,5,5,5,1,5,5,5,5,4,2,5,5,5,1,2,5,4,4,5,2,1,4,4,1,2,4,5,4,5,2,4,5,5,13,17,24,36,36,90.09761252623504,86.45115286391469,93.15569843037956,84.74601143852163,47.73568682836604,high,high,high,high,low
1,3,5,5,5,5,2,1,2,4,1,1,5,5,5,5,2,5,5,4,2,1,5,5,4,5,1,4,5,4,1,2,4,5,4,4,2,1,2,5,1,1,4,5,4,5,1,5,5,5,12,18,26,41,38,85.53303766911806,6.304876883726748,30.776359863336555,91.30045964853188,30.8161494512681,high,low,low,high,low
1,2,4,5,4,5,2,4,2,4,1,1,4,5,5,5,2,1,5,4,2,2,5,5,5,2,1,5,4,4,1,2,4,2,4,4,2,1,5,5,1,1,4,5,5,5,1,4,5,5,15,19,26,38,39,68.10647851313007,8.820583429606408,30.776359863336555,11.2864545014926,71.01555044068938,high,low,low,low,high
1,2,5,5,5,5,2,4,2,4,2,5,5,5,5,5,2,1,5,5,2,2,5,5,5,4,1,4,4,5,1,2,4,2,4,5,2,1,4,5,1,2,5,5,5,5,2,5,4,5,13,21,24,43,38,90.09761252623504,30.98663404708369,93.15569843037956,91.02419778182896,30.8161494512681,high,low,high,high,low
1,2,5,5,5,5,2,4,2,4,2,5,5,4,5,5,2,5,2,4,2,2,5,5,5,5,1,5,5,5,1,2,4,5,4,5,2,1,4,5,1,2,5,5,5,5,1,4,5,5,12,14,23,37,39,85.53303766911806,94.38897867809928,88.30895236181736,38.44590142622035,71.01555044068938,high,high,high,low,high
1,2,4,5,4,4,2,4,2,4,2,2,5,5,5,5,2,5,2,5,1,2,4,2,5,4,2,4,5,5,1,4,5,5,4,4,2,1,4,4,1,2,4,5,5,4,1,4,5,5,15,16,25,36,36,68.10647851313007,46.41711503819899,97.12618716273646,84.74601143852163,47.73568682836604,high,low,high,high,low
1,2,5,5,5,4,2,5,2,4,1,1,5,5,5,5,2,5,2,4,1,2,5,5,5,4,2,4,5,5,1,2,5,5,4,4,2,1,2,4,1,2,4,5,5,5,2,5,5,5,13,15,29,38,38,90.09761252623504,10.931204393400838,84.55011666031412,11.2864545014926,30.8161494512681,high,low,high,low,low
1,2,5,5,5,5,2,4,2,4,2,1,5,5,5,5,2,1,5,4,2,1,4,5,5,4,1,4,5,5,1,2,4,5,5,4,2,1,5,4,1,2,5,5,5,5,2,5,5,5,14,15,29,42,39,20.67768365504791,10.931204393400838,84.55011666031412,10.086562051566911,71.01555044068938,low,low,high,low,high
1,4,5,5,5,5,2,5,2,4,1,5,5,5,5,4,2,5,5,4,2,2,5,2,5,4,1,4,5,5,1,2,4,5,5,4,2,1,5,4,1,2,5,5,5,4,2,4,5,5,15,18,22,37,39,68.10647851313007,6.304876883726748,29.099681781785623,38.44590142622035,71.01555044068938,high,low,low,low,high
1,2,5,5,5,5,2,1,2,4,1,2,4,5,5,5,2,1,2,4,2,1,5,5,5,4,1,4,5,5,1,5,4,5,4,5,2,1,5,4,1,5,5,5,5,4,2,5,5,5,13,12,28,45,38,90.09761252623504,66.42861856263067,16.684345456354073,37.194794655194656,30.8161494512681,high,high,low,low,low
1,4,5,5,5,5,2,4,2,4,2,2,5,5,5,4,2,5,2,4,1,2,4,5,5,4,1,4,5,5,1,2,5,5,4,5,2,1,5,5,1,2,4,5,4,4,1,5,5,5,14,12,24,38,38,20.67768365504791,66.42861856263067,93.15569843037956,11.2864545014926,30.8161494512681,low,high,high,low,low
1,2,5,5,5,5,2,5,2,4,2,5,5,4,5,5,2,5,5,5,2,2,4,5,5,5,1,4,5,5,1,2,4,2,5,4,2,1,5,5,1,2,5,5,5,4,1,5,5,5,14,19,23,37,39,20.67768365504791,8.820583429606408,88.30895236181736,38.44590142622035,71.01555044068938,low,low,high,low,high
1,4,5,5,4,5,2,1,2,4,1,5,5,5,5,5,2,1,2,4,2,2,5,5,4,4,2,4,5,5,1,2,4,2,5,5,2,1,2,5,1,2,5,5,4,4,1,5,5,5,13,18,22,46,37,90.09761252623504,6.304876883726748,29.099681781785623,33.024077625152536,79.89197717811061,high,low,low,low,high
1,2,5,5,5,5,2,4,2,4,2,5,4,5,5,5,2,1,2,5,2,2,4,5,5,4,1,5,5,5,1,5,4,5,5,4,2,1,4,5,1,2,4,5,4,4,1,5,5,5,15,13,20,39,38,68.10647851313007,32.33366918109286,78.47127221298067,39.95918612564645,30.8161494512681,high,low,high,low,low
1,2,5,5,5,5,2,1,2,4,1,2,5,5,5,5,2,1,2,4,2,1,4,5,5,5,1,4,5,5,1,1,4,4,4,5,2,1,2,5,1,2,5,5,5,4,2,5,5,5,12,16,29,45,39,85.53303766911806,46.41711503819899,84.55011666031412,37.194794655194656,71.01555044068938,high,low,high,low,high
1,3,5,5,5,5,2,4,2,4,2,1,5,5,5,5,2,5,5,5,2,2,4,5,4,2,1,5,5,4,1,2,4,2,5,5,2,1,5,5,1,1,5,5,5,4,2,5,5,5,16,18,26,37,39,49.78357024881296,6.304876883726748,30.776359863336555,38.44590142622035,71.01555044068938,low,low,low,low,high
1,2,5,5,4,5,2,1,2,4,1,1,5,5,5,4,2,2,5,4,1,2,5,5,5,4,1,4,4,5,1,2,4,4,5,5,1,1,5,4,1,2,4,5,4,4,2,5,4,5,13,18,27,44,37,90.09761252623504,6.304876883726748,25.538415172833563,73.90206836914889,79.89197717811061,high,low,low,high,high
1,4,5,5,4,5,2,4,2,4,1,1,5,5,5,5,2,1,5,5,2,1,4,5,5,5,2,4,5,5,1,2,5,4,4,5,1,1,2,5,1,2,5,5,4,5,1,5,5,5,11,19,26,43,36,2.7646869376889143,8.820583429606408,30.776359863336555,91.02419778182896,47.73568682836604,low,low,low,high,low
1,4,5,5,5,5,2,4,2,4,2,1,5,5,5,5,2,5,2,5,1,1,4,2,5,4,1,4,5,5,1,2,4,2,4,5,2,1,5,4,1,2,4,5,4,5,1,5,5,5,12,18,26,37,36,85.53303766911806,6.304876883726748,30.776359863336555,38.44590142622035,47.73568682836604,high,low,low,low,low
1,4,5,5,5,4,2,4,2,4,1,1,5,5,5,5,2,5,2,4,2,5,5,2,5,4,1,4,5,4,1,4,5,5,5,5,2,1,4,4,1,1,5,5,5,5,2,4,5,5,13,16,20,39,40,90.09761252623504,46.41711503819899,78.47127221298067,39.95918612564645,26.276393842068824,high,low,high,low,low
1,4,5,5,5,5,2,4,2,4,1,1,5,5,5,5,2,5,2,5,2,2,5,5,5,4,1,4,5,5,1,2,4,5,5,5,1,1,5,5,1,2,5,5,4,5,2,5,5,5,12,12,25,39,38,85.53303766911806,66.42861856263067,97.12618716273646,39.95918612564645,30.8161494512681,high,high,high,low,low
1,2,5,5,5,4,2,1,2,4,1,5,5,4,5,4,2,1,2,4,2,1,5,5,5,4,2,4,5,5,1,1,4,2,5,5,2,1,5,5,1,2,4,5,4,5,2,5,5,5,14,16,27,45,39,20.67768365504791,46.41711503819899,25.538415172833563,37.194794655194656,71.01555044068938,low,low,low,low,high
1,2,5,5,5,5,2,4,2,4,2,1,5,4,5,4,2,2,2,5,2,2,5,5,5,4,1,4,4,5,1,2,5,5,4,5,2,1,2,4,1,2,5,5,5,4,2,5,5,5,15,17,28,43,37,68.10647851313007,86.45115286391469,16.684345456354073,91.02419778182896,79.89197717811061,high,high,low,high,high
1,2,5,5,5,5,2,5,2,4,1,5,5,4,5,5,2,1,5,4,1,2,5,2,5,4,1,4,5,5,1,1,4,2,5,5,2,1,5,4,1,2,4,5,4,5,2,5,5,5,11,22,25,41,38,2.7646869376889143,41.11702373882272,97.12618716273646,91.30045964853188,30.8161494512681,low,low,high,high,low
1,2,5,5,5,5,2,5,2,4,2,5,5,5,5,5,2,1,2,5,2,2,5,5,4,4,1,5,5,5,1,2,4,5,5,5,1,1,4,5,1,5,5,5,5,5,2,5,5,5,13,13,26,41,38,90.09761252623504,32.33366918109286,30.776359863336555,91.30045964853188,30.8161494512681,high,low,low,high,low
1,4,5,5,4,4,2,4,2,4,1,1,5,5,5,5,2,5,5,5,1,2,5,5,5,4,2,4,5,4,1,4,4,2,4,5,1,1,2,5,1,2,4,5,4,5,2,5,5,5,12,21,24,38,37,85.53303766911806,30.98663404708369,93.15569843037956,11.2864545014926,79.89197717811061,high,low,high,low,high
1,2,5,5,5,5,2,4,2,4,2,5,4,5,5,5,2,1,2,4,2,2,5,5,5,4,1,4,4,4,1,1,4,2,4,5,2,1,4,5,1,2,5,5,5,5,1,4,5,5,13,17,24,41,40,90.09761252623504,86.45115286391469,93.15569843037956,91.30045964853188,26.276393842068824,high,high,high,high,low
1,4,5,5,5,4,2,5,2,4,2,2,5,5,5,5,2,1,2,4,1,2,5,5,5,5,1,4,5,4,1,4,4,5,4,5,2,1,5,5,1,2,5,5,5,4,1,5,5,5,13,12,22,42,40,90.09761252623504,66.42861856263067,29.099681781785623,10.086562051566911,26.276393842068824,high,high,low,low,low
