EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
1,5,5,4,5,5,2,2,2,5,2,1,5,5,5,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,1,2,5,2,5,5,2,1,2,5,2,5,2,5,5,5,2,5,1,5,19,26,32,38,38,96.9716577977251,65.1757389881823,70.24063836681471,11.2864545014926,30.8161494512681,high,high,high,low,low
1,5,2,5,5,5,2,5,1,1,2,1,5,5,5,2,2,5,2,5,1,5,2,5,5,5,2,5,4,5,1,5,5,5,5,5,2,1,5,5,5,1,5,5,3,2,1,5,5,5,21,12,18,32,40,70.36759078969529,66.42861856263067,71.09503112747343,75.56111690555193,26.276393842068824,high,high,high,high,low
1,2,2,2,5,5,5,1,2,1,2,1,5,5,5,2,2,5,1,5,1,2,5,1,5,5,5,5,5,5,5,5,5,5,2,1,2,5,5,5,5,5,5,5,3,1,1,5,5,5,30,18,34,35,37,0.3554470862498411,6.304876883726748,63.54239610140829,63.65201444637811,79.89197717811061,low,low,high,high,high
1,5,2,5,4,5,2,5,5,5,2,5,5,1,5,2,1,5,5,5,5,5,2,5,5,5,5,5,5,5,1,5,5,5,5,5,2,5,5,1,5,1,5,5,5,5,2,5,5,5,22,22,17,28,33,89.78559912384115,41.11702373882272,6.154878016351157,55.48786072856311,5.180525557423565,high,low,low,high,low
1,5,5,5,5,5,2,1,2,2,2,5,5,1,1,2,2,5,5,5,1,5,2,2,5,5,2,5,2,5,2,5,4,2,4,5,2,5,5,5,5,2,5,5,3,1,1,5,5,5,23,28,15,34,34,82.11605756095736,96.961119466268,43.93844038603779,19.967478906101498,47.69983680359604,high,high,low,low,low
1,5,2,5,5,5,2,1,2,1,2,5,5,2,5,2,2,5,5,5,5,2,2,1,5,5,1,5,5,5,2,5,5,2,4,2,2,1,5,5,5,1,5,2,5,5,1,5,5,5,26,28,16,36,41,37.74308335820182,96.961119466268,77.43575803597018,84.74601143852163,85.01508360245474,low,high,high,high,high
1,5,1,5,5,5,2,5,2,5,2,5,5,5,5,2,1,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,5,5,1,2,5,2,5,5,5,5,5,3,5,2,5,1,4,22,22,21,30,35,89.78559912384115,41.11702373882272,6.37559204247637,96.12317438180868,84.2564222266214,high,low,low,high,high
1,2,2,5,5,5,2,1,5,5,2,1,4,5,5,2,2,5,5,5,2,2,5,2,5,5,1,5,5,5,1,2,5,5,5,5,2,1,5,5,2,2,5,5,5,1,2,5,5,2,20,21,28,38,35,10.625592781144464,30.98663404708369,16.684345456354073,11.2864545014926,84.2564222266214,low,low,low,low,high
5,5,5,5,5,5,2,2,2,5,2,1,5,5,3,2,2,5,5,5,1,2,2,5,5,5,2,5,5,5,2,5,5,3,2,1,2,1,5,5,5,1,2,5,4,5,1,5,5,2,27,17,21,35,29,19.23934914477008,86.45115286391469,6.37559204247637,63.65201444637811,74.38180867314527,low,high,low,high,high
1,5,2,2,5,5,2,5,2,5,2,1,5,5,3,2,1,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,3,2,5,5,1,5,5,2,5,5,5,5,5,2,5,5,5,23,20,28,32,33,82.11605756095736,71.25704566249172,16.684345456354073,75.56111690555193,5.180525557423565,high,high,low,high,low
