EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
1,2,5,2,5,2,2,4,5,4,2,1,5,2,5,5,2,5,5,4,2,2,5,2,5,4,2,4,1,5,1,4,4,4,4,5,2,1,4,5,1,1,5,1,5,5,2,5,2,5,16,40,26,39,39,49.78357024881296,78.62373330733222,30.776359863336555,39.95918612564645,71.01555044068938,low,high,low,low,high
1,2,5,4,4,5,2,4,5,4,2,1,5,2,5,5,2,5,5,4,1,2,5,4,5,4,2,4,4,4,1,2,5,2,5,4,2,1,1,5,1,2,4,1,5,5,2,5,2,4,13,38,29,39,39,90.09761252623504,3.351090914283969,84.55011666031412,39.95918612564645,71.01555044068938,high,low,high,low,high
1,2,5,1,5,2,2,1,5,4,2,1,5,2,5,4,2,5,5,4,2,2,5,4,5,2,1,4,1,4,1,2,4,2,4,5,2,5,4,4,1,1,5,1,5,5,2,5,4,5,19,39,27,38,39,96.9716577977251,58.10382915690394,25.538415172833563,11.2864545014926,71.01555044068938,high,high,low,low,high
1,2,5,4,5,5,2,4,5,4,2,1,4,2,5,4,2,1,5,4,2,2,5,1,5,5,2,4,2,5,1,2,4,4,4,5,2,5,4,5,1,2,5,2,5,5,2,5,4,5,13,35,29,38,39,90.09761252623504,53.631637055925054,84.55011666031412,11.2864545014926,71.01555044068938,high,high,high,low,high
1,2,5,2,5,5,2,5,5,4,2,1,5,2,5,4,2,5,5,5,2,2,5,1,5,4,2,4,1,4,1,2,4,4,4,5,2,1,4,5,1,2,5,1,5,5,2,5,1,5,14,42,29,38,39,20.67768365504791,60.86211430445535,84.55011666031412,11.2864545014926,71.01555044068938,low,high,high,low,high
1,2,5,4,4,5,2,4,5,4,2,1,4,2,5,5,2,1,5,5,2,2,5,4,5,4,2,4,1,5,1,2,4,4,4,5,2,5,4,5,1,1,5,2,5,4,2,5,4,4,14,33,28,38,36,20.67768365504791,43.820548958428745,16.684345456354073,11.2864545014926,47.73568682836604,low,low,low,low,low
1,2,5,4,5,5,2,5,5,4,2,1,5,2,5,5,2,5,5,5,2,2,5,2,4,2,1,5,4,4,1,2,4,4,5,5,2,1,2,4,1,1,5,1,5,5,2,4,2,5,15,37,27,36,38,68.10647851313007,72.51416026733875,25.538415172833563,84.74601143852163,30.8161494512681,high,high,low,high,low
1,2,5,4,5,5,2,5,5,4,2,1,5,2,5,5,2,1,5,4,2,2,5,4,5,4,2,4,1,4,1,2,4,4,5,5,2,5,4,5,1,2,5,1,4,5,2,5,5,5,13,33,29,38,40,90.09761252623504,43.820548958428745,84.55011666031412,11.2864545014926,26.276393842068824,high,low,high,low,low
1,2,5,2,5,5,2,4,5,4,2,1,5,2,5,4,2,5,5,5,1,2,5,1,5,5,1,4,1,5,1,1,5,4,4,5,2,1,4,4,1,2,5,1,4,5,2,5,5,5,12,38,29,40,36,85.53303766911806,3.351090914283969,84.55011666031412,70.57756950620531,47.73568682836604,high,low,high,high,low
1,1,5,1,5,5,2,5,5,4,2,1,4,2,5,4,2,1,5,5,2,2,5,2,5,5,2,4,1,4,1,2,4,4,5,5,2,1,5,5,1,2,5,1,5,5,2,5,1,5,13,41,30,41,40,90.09761252623504,80.03094526863389,29.734837852504725,91.30045964853188,26.276393842068824,high,high,low,high,low
