EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,2,4,2,5,5,5,1,5,4,5,2,4,2,5,1,2,1,5,4,5,2,4,5,5,5,1,1,5,5,5,5,4,2,4,1,2,1,1,4,5,2,4,1,2,1,4,5,1,5,42,39,29,45,35,31.68718686628433,58.10382915690394,84.55011666031412,37.194794655194656,84.2564222266214,low,high,high,low,high
5,2,5,1,5,5,5,1,4,4,5,2,4,1,5,1,2,5,5,4,5,2,5,2,4,5,2,5,5,5,5,5,4,2,4,1,2,1,4,4,5,2,4,1,5,1,4,4,1,5,42,40,30,38,37,31.68718686628433,78.62373330733222,29.734837852504725,11.2864545014926,79.89197717811061,low,high,low,low,high
5,1,4,2,5,5,5,2,5,4,5,2,4,2,5,1,2,5,5,5,5,2,4,2,5,5,2,2,1,5,5,5,4,2,5,1,2,1,1,4,5,2,4,2,3,1,4,4,1,5,42,45,31,38,36,31.68718686628433,39.54553199368488,72.65224195615069,11.2864545014926,47.73568682836604,low,low,high,low,low
5,2,4,1,5,5,5,2,5,4,5,2,4,2,5,1,2,1,5,4,5,2,5,1,5,5,2,5,2,5,5,5,4,2,4,2,2,1,4,4,5,2,4,2,4,1,5,4,1,5,41,43,31,40,37,23.17901079538796,82.91913751143704,72.65224195615069,70.57756950620531,79.89197717811061,low,high,high,high,high
5,1,5,2,5,5,5,1,5,5,5,1,4,1,5,1,2,5,5,4,5,2,4,4,5,5,2,4,1,5,5,5,5,2,4,2,2,1,2,5,5,2,5,2,2,1,5,4,1,5,41,43,33,40,35,23.17901079538796,82.91913751143704,64.5474771529959,70.57756950620531,84.2564222266214,low,high,high,high,high
5,2,4,1,5,5,5,2,5,4,5,2,4,2,5,1,2,1,5,5,5,2,5,2,5,5,1,4,2,5,5,4,4,2,5,1,2,1,5,4,5,1,5,2,2,1,4,4,1,5,42,41,29,42,35,31.68718686628433,80.03094526863389,84.55011666031412,10.086562051566911,84.2564222266214,low,high,high,low,high
5,2,5,2,4,5,5,5,5,4,5,1,4,2,5,1,2,5,5,4,5,2,5,2,5,5,1,4,2,5,5,4,4,2,5,1,2,1,5,4,5,1,4,2,2,1,4,4,1,5,42,40,30,35,35,31.68718686628433,78.62373330733222,29.734837852504725,63.65201444637811,84.2564222266214,low,high,low,high,high
5,2,4,2,5,5,5,2,4,4,5,2,4,1,5,1,2,1,5,5,5,2,4,2,5,5,1,1,2,5,5,5,4,2,5,1,2,1,2,4,5,2,5,2,3,1,5,5,1,5,42,43,30,45,36,31.68718686628433,82.91913751143704,29.734837852504725,37.194794655194656,47.73568682836604,low,high,low,low,low
5,2,5,1,5,5,5,1,5,4,5,5,4,1,5,1,2,1,5,5,5,2,4,2,5,5,1,5,2,4,5,4,4,1,5,1,2,1,2,4,5,2,5,1,3,1,4,4,1,5,42,47,27,42,37,31.68718686628433,42.2841193254286,25.538415172833563,10.086562051566911,79.89197717811061,low,low,low,low,high
5,1,5,4,4,5,5,2,5,4,5,2,4,2,5,1,2,5,5,5,5,2,4,5,4,5,1,4,2,5,5,4,4,2,4,1,2,1,2,4,5,2,4,1,3,1,4,4,2,5,42,38,31,37,33,31.68718686628433,3.351090914283969,72.65224195615069,38.44590142622035,5.180525557423565,low,low,high,low,low
