EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,2,3,2,2,1,5,2,5,5,5,1,1,5,5,1,5,5,2,5,1,1,5,5,2,2,5,2,2,2,5,1,1,2,5,5,5,2,2,1,2,5,1,1,2,2,5,1,5,2,7,-17,25,1,7,80.7216491799307,57.26086112941366,77.6303724561502,62.72533070170514,15.370796609217988,high,high,high,high,low
5,2,5,2,2,1,5,2,5,2,2,1,1,5,5,1,5,5,5,2,1,2,5,2,2,1,5,5,2,1,5,1,1,2,2,2,5,1,5,1,2,5,1,1,2,5,5,1,5,2,5,-14,24,1,11,98.82857089391642,27.09730031585448,23.80914392307609,62.72533070170514,74.38180867314527,high,low,low,high,high
5,2,2,5,2,1,5,5,2,5,5,1,1,5,5,1,5,5,5,5,1,1,5,2,2,2,5,5,2,1,5,1,1,2,2,2,5,5,2,1,2,5,1,1,2,5,5,1,2,5,7,-14,25,-9,8,80.7216491799307,27.09730031585448,77.6303724561502,77.0661285223388,99.19879134202203,high,low,high,high,high
5,2,2,5,2,1,5,2,5,5,5,1,1,5,5,1,5,5,5,5,1,1,5,5,2,2,5,5,2,1,5,1,1,2,5,2,5,5,2,1,1,5,2,1,3,5,5,1,2,5,6,-14,25,-5,12,59.521087004267535,27.09730031585448,77.6303724561502,54.576639769299184,23.34368453554028,high,low,high,high,low
5,1,2,2,2,1,5,2,2,2,5,1,1,2,2,1,5,2,2,5,1,5,5,5,2,2,5,3,2,2,5,1,1,2,2,5,5,5,2,1,2,2,1,1,2,5,5,2,2,2,4,-14,19,0,4,85.44154131469132,27.09730031585448,78.72458612426762,75.94729258446176,57.77605750186391,high,low,high,high,high
5,2,3,5,2,1,5,2,2,2,5,1,1,5,2,1,5,2,5,5,1,1,5,2,5,2,5,5,2,1,5,1,1,2,2,2,5,2,5,1,2,5,2,1,2,5,5,1,5,2,7,-20,25,2,8,80.7216491799307,96.961119466268,77.6303724561502,16.971441121751216,99.19879134202203,high,high,high,low,high
5,2,2,2,2,1,5,2,5,5,2,1,1,5,5,1,5,2,5,5,1,1,2,5,2,1,5,3,1,1,5,1,1,2,2,5,5,5,2,1,2,5,1,1,5,5,5,2,5,2,2,-13,25,-3,8,72.08839197865544,53.631637055925054,77.6303724561502,29.236778579807176,99.19879134202203,high,high,high,low,high
5,2,5,2,2,1,5,5,5,5,5,1,1,5,5,1,5,5,5,5,1,2,5,2,3,2,5,5,2,1,5,1,1,2,5,3,5,5,2,1,2,5,1,1,5,5,5,2,5,5,6,-11,24,-5,15,59.521087004267535,72.51416026733875,23.80914392307609,54.576639769299184,5.180525557423565,high,high,low,high,low
5,2,2,5,2,1,5,5,5,5,5,1,1,5,2,1,5,2,5,5,1,1,5,5,2,1,5,5,2,1,5,1,1,2,2,5,5,5,2,1,1,5,1,1,3,5,5,1,5,2,4,-17,25,-6,3,85.44154131469132,57.26086112941366,77.6303724561502,54.4445659143086,23.64161399963165,high,high,high,high,low
5,1,2,2,2,1,5,2,5,2,2,1,1,5,5,1,5,2,2,5,1,2,5,2,5,5,5,2,2,1,5,1,1,2,2,2,5,5,2,1,1,5,1,1,2,5,5,2,5,2,0,-14,25,1,11,0.3554470862498411,27.09730031585448,77.6303724561502,62.72533070170514,74.38180867314527,low,low,high,high,high
