EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,2,2,2,5,1,5,2,5,5,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,5,2,2,1,2,2,2,2,2,2,5,1,2,1,2,5,5,2,2,5,5,5,2,2,1,-9,20,10,8,69.54963898828078,58.10382915690394,89.49702612225843,19.967478906101498,99.19879134202203,high,high,high,low,high
2,2,2,2,2,1,2,1,5,5,2,1,1,2,5,1,2,2,2,2,1,2,5,2,2,1,5,2,2,1,5,2,2,2,2,2,5,1,2,1,1,5,2,2,2,2,5,5,2,2,4,-9,17,11,8,85.44154131469132,58.10382915690394,17.451969338379914,63.65201444637811,99.19879134202203,high,high,low,high,high
2,2,2,2,2,1,2,1,5,2,2,1,1,5,5,1,3,2,2,5,1,2,5,2,2,1,5,2,2,1,2,2,2,2,2,2,5,1,2,1,2,3,2,2,5,2,5,5,2,2,2,-12,16,11,11,72.08839197865544,99.6997067980117,58.82614806257208,63.65201444637811,74.38180867314527,high,high,high,high,high
2,2,2,2,3,1,2,1,5,2,2,1,1,2,5,1,5,1,5,5,1,2,5,2,2,2,5,2,2,1,2,2,2,2,2,5,5,1,2,1,2,5,5,1,2,5,5,5,2,2,-5,-5,20,15,9,39.38105523169063,82.91913751143704,89.49702612225843,39.95918612564645,23.922307874891292,low,high,high,low,low
2,2,2,2,2,1,2,2,2,5,2,1,1,2,2,1,2,2,2,2,1,2,5,2,2,2,5,2,2,1,2,2,2,2,2,5,5,1,2,1,2,5,5,2,5,5,5,5,2,2,-5,-12,17,13,8,39.38105523169063,99.6997067980117,17.451969338379914,38.44590142622035,99.19879134202203,low,high,low,low,high
2,2,5,2,5,1,2,1,2,2,2,1,1,5,2,1,5,2,2,2,1,2,5,2,2,2,5,2,2,2,2,2,2,2,2,2,5,1,2,1,2,2,5,2,5,2,5,5,2,2,1,-15,17,17,13,69.54963898828078,43.820548958428745,17.451969338379914,91.30045964853188,32.83113751931617,high,low,low,high,low
2,2,2,2,2,1,2,2,5,2,2,1,1,5,5,1,5,2,5,2,1,2,5,2,2,2,5,2,2,1,2,2,2,2,2,2,5,1,2,1,2,3,5,1,5,5,5,5,2,2,-2,-8,18,13,14,17.408831121761065,78.62373330733222,16.87236110823851,38.44590142622035,34.399379124845744,low,high,low,low,low
2,5,2,2,5,1,5,2,5,2,5,1,1,2,2,1,5,2,2,2,1,2,5,2,2,1,2,2,2,1,2,2,2,1,2,5,5,1,2,1,5,5,2,1,5,5,5,5,2,2,2,-7,17,10,14,72.08839197865544,80.03094526863389,17.451969338379914,19.967478906101498,34.399379124845744,high,high,low,low,low
2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,5,1,2,2,1,2,5,2,2,2,5,2,2,2,2,2,2,2,5,2,5,1,2,1,2,5,5,2,5,5,5,5,2,2,-2,-12,20,15,13,17.408831121761065,99.6997067980117,89.49702612225843,39.95918612564645,32.83113751931617,low,high,high,low,low
2,2,2,2,5,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,5,2,2,2,5,2,2,1,2,1,2,2,2,2,5,1,2,1,2,5,5,2,5,2,5,5,5,2,1,-15,18,13,14,69.54963898828078,43.820548958428745,16.87236110823851,38.44590142622035,34.399379124845744,high,low,low,low,low
2,2,2,2,5,1,2,2,2,2,2,1,1,2,5,1,2,2,5,5,1,2,5,2,2,2,5,2,2,1,2,2,2,1,2,2,5,1,2,1,5,2,5,2,5,5,5,5,5,2,1,-11,14,13,14,69.54963898828078,72.51416026733875,31.89952932069128,38.44590142622035,34.399379124845744,high,high,low,low,low
2,2,2,2,5,1,2,2,5,5,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,5,2,2,1,2,2,2,2,2,2,5,1,2,1,1,5,2,1,5,5,5,5,2,2,-3,-8,17,7,11,19.23934914477008,78.62373330733222,17.451969338379914,85.8815905198352,74.38180867314527,low,high,low,high,high
2,2,2,2,5,1,5,1,2,2,2,1,1,2,2,1,5,2,5,2,1,5,5,2,2,1,5,2,2,1,2,1,2,1,2,2,5,1,2,1,2,2,2,1,5,5,5,5,2,2,-1,-7,18,11,14,1.4695555483330232,80.03094526863389,16.87236110823851,63.65201444637811,34.399379124845744,low,high,low,high,low
