num_of_cycles,E,I,N,S,F,T,J,P,MBTI
1,1,20,2,25,17,6,21,1,ISFJ
2,1,20,2,25,17,6,21,1,ISFJ
3,1,20,2,25,18,5,21,1,ISFJ
4,1,20,2,25,18,5,21,1,ISFJ
5,1,20,2,25,18,5,21,1,ISFJ
6,1,20,2,25,18,5,21,1,ISFJ
7,1,20,2,25,18,5,20,2,ISFJ
8,1,20,2,25,18,5,21,1,ISFJ
9,1,20,2,25,19,4,21,1,ISFJ
10,1,20,2,25,19,4,21,1,ISFJ
11,1,20,2,25,18,5,21,1,ISFJ
12,1,20,2,25,18,5,21,1,ISFJ
13,1,20,2,25,18,5,21,1,ISFJ
14,1,20,2,25,19,4,21,1,ISFJ
15,1,20,2,25,17,6,21,1,ISFJ
16,1,20,2,25,19,4,21,1,ISFJ
17,1,20,2,25,18,5,21,1,ISFJ
18,1,20,2,25,18,5,21,1,ISFJ
19,1,20,2,25,18,5,21,1,ISFJ
20,1,20,2,25,19,4,20,2,ISFJ
21,1,20,2,25,18,5,21,1,ISFJ
22,1,20,2,25,18,5,21,1,ISFJ
23,1,20,2,25,18,5,21,1,ISFJ
24,1,20,2,25,17,6,21,1,ISFJ
25,1,20,2,25,18,5,21,1,ISFJ
26,1,20,2,25,17,6,21,1,ISFJ
27,1,20,2,25,18,5,21,1,ISFJ
28,1,20,2,25,18,5,21,1,ISFJ
29,1,20,2,25,18,5,21,1,ISFJ
30,1,20,2,25,17,6,21,1,ISFJ
31,1,20,2,25,17,6,21,1,ISFJ
32,1,20,2,25,19,4,21,1,ISFJ
33,1,20,2,25,18,5,21,1,ISFJ
34,1,20,2,25,18,5,21,1,ISFJ
35,1,20,2,25,18,5,20,2,ISFJ
36,1,20,2,25,17,6,21,1,ISFJ
37,1,20,2,25,18,5,21,1,ISFJ
38,1,20,2,25,18,5,21,1,ISFJ
39,1,20,2,25,19,4,21,1,ISFJ
40,1,20,2,25,18,5,21,1,ISFJ
41,1,20,2,25,18,5,21,1,ISFJ
42,1,20,2,25,18,5,20,2,ISFJ
43,1,20,2,25,17,6,21,1,ISFJ
44,1,20,2,25,18,5,21,1,ISFJ
45,1,20,2,25,19,4,21,1,ISFJ
46,1,20,2,25,18,5,21,1,ISFJ
47,1,20,2,25,19,4,21,1,ISFJ
48,1,20,2,25,17,6,21,1,ISFJ
49,1,20,2,25,19,4,21,1,ISFJ
50,1,20,2,25,19,4,21,1,ISFJ
51,1,20,2,25,17,6,21,1,ISFJ
52,1,20,2,25,19,4,21,1,ISFJ
53,1,20,2,25,18,5,21,1,ISFJ
54,1,20,2,25,19,4,21,1,ISFJ
55,1,20,2,25,17,6,21,1,ISFJ
56,1,20,2,25,18,5,21,1,ISFJ
57,1,20,2,25,18,5,21,1,ISFJ
58,1,20,2,25,18,5,21,1,ISFJ
59,1,20,2,25,18,5,21,1,ISFJ
60,1,20,2,25,17,6,21,1,ISFJ
61,1,20,2,25,18,5,21,1,ISFJ
62,1,20,2,25,17,6,21,1,ISFJ
63,1,20,2,25,19,4,20,2,ISFJ
64,1,20,2,25,18,5,21,1,ISFJ
65,1,20,2,25,17,6,21,1,ISFJ
66,1,20,2,25,17,6,21,1,ISFJ
67,1,20,2,25,18,5,21,1,ISFJ
68,1,20,2,25,18,5,21,1,ISFJ
69,1,20,2,25,18,5,21,1,ISFJ
70,1,20,2,25,18,5,21,1,ISFJ
71,1,20,2,25,18,5,21,1,ISFJ
72,1,20,2,25,18,5,21,1,ISFJ
73,1,20,2,25,18,5,21,1,ISFJ
74,1,20,2,25,18,5,21,1,ISFJ
75,1,20,2,25,18,5,20,2,ISFJ
76,1,20,2,25,19,4,21,1,ISFJ
77,1,20,2,25,18,5,21,1,ISFJ
78,1,20,2,25,17,6,20,2,ISFJ
79,1,20,2,25,17,6,21,1,ISFJ
80,1,20,2,25,19,4,21,1,ISFJ
81,1,20,2,25,17,6,21,1,ISFJ
82,1,20,2,25,17,6,20,2,ISFJ
83,1,20,2,25,18,5,21,1,ISFJ
84,1,20,2,25,18,5,21,1,ISFJ
85,1,20,2,25,17,6,21,1,ISFJ
86,1,20,2,25,18,5,21,1,ISFJ
87,1,20,2,25,18,5,21,1,ISFJ
88,1,20,2,25,18,5,21,1,ISFJ
89,1,20,2,25,18,5,21,1,ISFJ
90,1,20,2,25,17,6,21,1,ISFJ
91,1,20,2,25,17,6,21,1,ISFJ
92,1,20,2,25,19,4,21,1,ISFJ
93,1,20,2,25,18,5,21,1,ISFJ
94,1,20,2,25,17,6,21,1,ISFJ
95,1,20,2,25,18,5,21,1,ISFJ
96,1,20,2,25,18,5,21,1,ISFJ
97,1,20,2,25,19,4,21,1,ISFJ
98,1,20,2,25,19,4,21,1,ISFJ
99,1,20,2,25,19,4,21,1,ISFJ
100,1,20,2,25,17,6,21,1,ISFJ
,100,2000,200,2500,1795,505,2092,108,
