EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,5,5,5,2,2,2,2,2,5,5,5,1,5,5,2,4,2,1,5,2,2,5,4,2,5,5,4,2,5,5,2,2,5,2,5,5,5,5,,5,2,1,5,3,2,5,2,4,5,6.0,-32.0,9.0,3.0,,59.521087004267535,46.41711503819899,64.5474771529959,26.729640583803864,,high,low,high,low,low
5,4,5,5,2,5,4,2,2,3,5,5,1,2,5,1,4,2,1,5,1,4,5,5,2,1,5,5,5,5,5,2,1,2,5,2,5,5,5,1.0,5,2,1,5,2,1,5,3,5,5,11.0,-31.0,10.0,2.0,9.0,23.179010795387956,86.45115286391469,63.54239610140829,16.971441121751216,23.922307874891292,low,high,high,low,low
5,5,5,4,2,2,4,2,1,5,5,1,5,5,5,1,5,2,2,5,1,2,5,4,2,1,5,2,5,5,5,2,5,5,2,2,5,2,5,,5,5,2,5,3,2,5,5,5,5,13.0,-35.0,19.0,19.0,,10.758946994162551,32.33366918109286,78.72458612426762,91.02419778182896,,low,low,high,high,low
5,5,5,5,2,5,5,2,2,5,5,1,5,5,5,1,4,2,1,5,1,4,5,5,5,2,5,3,5,5,5,2,2,4,2,2,4,5,5,1.0,5,5,2,5,3,1,5,5,4,5,10.0,-35.0,16.0,12.0,8.0,27.42970095760932,32.33366918109286,58.82614806257208,84.74601143852163,99.19879134202203,low,low,high,high,high
5,4,5,2,2,2,5,2,1,4,5,2,2,5,5,1,5,5,2,5,1,1,5,2,2,2,5,4,5,5,5,5,5,5,2,2,5,2,5,,5,5,1,5,3,2,5,4,4,5,12.0,-30.0,18.0,9.0,,31.687186866284332,6.304876883726748,16.87236110823851,73.79648807641964,,low,low,low,high,low
5,5,5,5,2,5,2,2,1,5,5,2,2,5,5,1,4,2,1,5,1,2,5,2,3,5,5,4,5,5,5,5,5,5,2,5,5,5,5,1.0,5,3,1,5,3,2,5,2,5,5,3.0,-35.0,10.0,7.0,6.0,16.75033313930985,32.33366918109286,63.54239610140829,85.8815905198352,96.41095947075908,low,low,high,high,high
5,5,5,5,1,2,2,5,1,3,5,5,1,2,5,1,5,2,1,5,1,2,5,4,2,5,4,4,5,5,5,2,2,5,3,5,5,2,5,,5,5,1,5,2,2,5,5,5,5,6.0,-34.0,12.0,6.0,,59.521087004267535,94.38897867809928,42.497643648784006,96.12317438180868,,high,high,low,high,low
5,4,5,5,1,2,4,2,1,3,5,1,5,4,5,2,2,5,1,5,2,5,5,5,2,1,5,4,5,5,5,5,5,5,2,2,5,2,5,,5,5,2,5,3,1,5,2,5,5,14.0,-37.0,11.0,11.0,,89.69705744178556,84.09943063463407,69.95048953996736,63.65201444637811,,high,high,high,high,low
5,5,5,5,5,5,2,2,1,3,5,1,1,4,5,1,4,5,1,5,1,5,5,2,3,5,5,4,5,5,5,5,1,5,2,2,5,2,5,1.0,5,5,1,5,3,2,5,5,5,5,6.0,-34.0,10.0,5.0,11.0,59.521087004267535,94.38897867809928,63.54239610140829,17.22022453540239,74.38180867314527,high,high,high,low,high
5,5,5,2,2,5,4,2,1,5,5,2,1,5,5,1,5,5,1,5,1,5,4,5,2,2,5,4,5,5,5,2,2,5,2,2,4,5,5,,5,5,2,5,3,1,5,5,5,5,10.0,-35.0,14.0,3.0,,27.42970095760932,32.33366918109286,31.89952932069128,26.729640583803864,,low,low,low,low,low
5,5,5,5,2,2,5,4,1,4,5,2,2,2,5,1,2,4,1,5,1,2,5,5,5,1,5,4,4,5,5,2,2,5,5,5,5,2,5,,5,5,1,5,2,2,5,2,4,5,10.0,-33.0,16.0,3.0,,27.42970095760932,10.931204393400838,58.82614806257208,26.729640583803864,,low,low,high,low,low
5,5,5,2,2,2,5,3,1,3,5,5,2,4,5,2,5,2,1,5,2,5,5,5,3,5,5,5,5,1,5,1,2,5,5,5,5,5,5,1.0,5,5,1,4,3,1,4,5,5,5,7.0,-33.0,13.0,5.0,15.0,80.7216491799307,10.931204393400838,67.33806671847192,17.22022453540239,5.180525557423565,high,low,high,low,low
5,5,2,4,2,2,5,3,1,5,5,1,1,5,5,1,5,2,1,5,2,5,5,5,3,1,4,4,5,5,5,2,5,2,3,5,5,2,5,,5,5,1,5,3,1,4,5,5,5,12.0,-34.0,15.0,8.0,,31.687186866284332,94.38897867809928,61.20948528622405,75.56111690555193,,low,high,high,high,low
5,4,5,5,2,2,4,4,1,5,5,5,1,5,5,1,4,2,1,5,1,2,5,5,2,5,5,5,4,5,5,2,1,2,2,2,5,2,5,,5,5,1,5,5,1,5,4,4,4,10.0,-33.0,15.0,4.0,,27.42970095760932,10.931204393400838,61.20948528622405,55.48786072856311,,low,low,high,high,low
