EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,4,5,2,2,1,2,2,1,3,2,2,2,4,5,1,1,2,2,5,1,5,5,2,2,2,1,2,5,2,5,2,2,5,2,2,1,2,5,1.0,5,4,1,5,3,1,1,2,5,5,11.0,-30.0,-3.0,9.0,10.0,23.179010795387956,6.304876883726748,6.37559204247637,73.79648807641964,76.34765069075316,low,low,low,high,high
5,4,2,4,2,2,3,2,2,4,2,5,2,2,5,2,2,2,2,5,1,5,5,2,5,1,1,2,5,5,5,2,5,2,2,5,2,4,4,1.0,5,2,2,5,3,2,1,2,4,3,6.0,-24.0,-5.0,8.0,7.0,59.521087004267535,55.88683998774796,76.42575253043067,75.56111690555193,15.370796609217988,high,high,high,high,low
5,4,5,4,2,2,2,2,2,3,2,2,2,5,5,1,1,2,2,5,1,2,5,5,2,5,1,2,5,5,5,4,5,5,2,2,1,5,5,,5,3,2,5,3,2,1,2,4,5,6.0,-34.0,-3.0,10.0,,59.521087004267535,94.38897867809928,6.37559204247637,19.967478906101498,,high,high,low,low,low
5,4,2,2,2,5,2,5,2,5,2,2,2,5,5,2,1,2,1,5,2,2,5,4,5,1,1,3,5,5,5,2,5,5,3,2,1,2,5,,5,3,2,4,3,2,1,2,5,3,7.0,-32.0,-1.0,6.0,,80.7216491799307,46.41711503819899,88.30895236181736,96.12317438180868,,high,low,high,high,low
5,4,5,2,2,2,2,1,2,5,5,5,5,5,5,1,1,1,1,5,1,4,5,2,2,5,1,2,5,5,5,2,3,5,2,3,1,5,4,1.0,5,2,2,4,3,1,2,2,5,5,9.0,-29.0,-6.0,13.0,5.0,87.37084388397592,8.820583429606408,71.09503112747343,38.44590142622035,47.45568237665967,high,low,high,low,low
5,4,2,2,2,5,3,2,2,5,5,5,2,4,5,1,1,2,1,2,1,5,4,4,2,1,1,2,5,5,5,2,2,2,2,5,1,2,5,2.0,5,2,2,5,4,2,1,2,5,5,7.0,-29.0,-7.0,6.0,10.0,80.7216491799307,8.820583429606408,6.154878016351157,96.12317438180868,76.34765069075316,high,low,low,high,high
5,4,5,5,2,5,3,2,1,3,5,5,2,2,5,1,1,2,1,5,2,4,5,5,2,2,1,2,4,5,5,2,2,5,2,5,1,2,5,,5,3,2,5,3,1,1,2,2,4,8.0,-31.0,-5.0,10.0,,31.573038023678745,86.45115286391469,76.42575253043067,19.967478906101498,,low,high,high,low,low
5,4,2,4,2,2,2,2,2,3,2,5,2,2,5,1,1,2,1,5,1,5,5,5,2,1,1,2,5,5,5,4,2,2,2,2,2,5,5,2.0,5,3,2,5,3,1,1,2,5,4,11.0,-30.0,-8.0,4.0,7.0,23.179010795387956,6.304876883726748,77.43575803597018,55.48786072856311,15.370796609217988,low,low,high,high,low
5,4,2,4,2,2,2,5,2,4,5,5,2,4,5,2,1,2,1,5,2,5,5,4,2,2,1,2,4,5,5,2,5,2,2,3,1,2,5,1.0,5,4,2,5,3,1,2,2,5,4,12.0,-30.0,-5.0,7.0,5.0,31.687186866284332,6.304876883726748,76.42575253043067,85.8815905198352,47.45568237665967,low,low,high,high,low
5,4,2,4,2,2,3,2,2,3,5,5,2,5,5,1,1,1,1,5,1,5,5,4,2,2,1,3,4,5,5,4,5,5,2,3,1,2,5,1.0,5,2,1,5,3,2,1,4,2,5,11.0,-31.0,-9.0,11.0,7.0,23.179010795387956,86.45115286391469,43.93844038603779,63.65201444637811,15.370796609217988,low,high,low,high,low
5,4,2,4,2,2,2,2,2,5,5,5,2,2,5,1,1,2,1,5,2,2,5,4,2,5,1,2,4,5,5,2,2,2,2,3,1,2,5,1.0,5,2,1,4,3,1,2,2,5,5,10.0,-27.0,-4.0,6.0,5.0,27.42970095760932,30.98663404708369,78.47127221298067,96.12317438180868,47.45568237665967,low,low,high,high,low
5,4,2,4,2,2,2,2,1,3,5,5,2,5,5,2,1,2,2,5,1,5,5,4,2,2,1,3,4,5,5,2,2,2,3,2,2,2,5,1.0,5,2,2,5,5,1,2,2,4,5,12.0,-30.0,-6.0,6.0,10.0,31.687186866284332,6.304876883726748,71.09503112747343,96.12317438180868,76.34765069075316,low,low,high,high,high
5,4,5,2,5,1,2,2,1,3,5,2,2,2,5,1,1,2,1,2,2,4,4,5,2,5,1,2,5,5,5,4,2,4,2,2,2,4,5,1.0,5,2,2,5,3,1,1,2,5,5,12.0,-31.0,-5.0,7.0,13.0,31.687186866284332,86.45115286391469,76.42575253043067,85.8815905198352,32.83113751931617,low,high,high,high,low
5,4,5,2,2,2,2,2,2,3,5,5,2,4,5,1,1,2,1,5,1,2,5,4,2,5,1,2,5,5,5,4,5,5,2,2,1,4,5,1.0,5,2,2,5,3,1,2,2,5,5,10.0,-32.0,-6.0,11.0,7.0,27.42970095760932,46.41711503819899,71.09503112747343,63.65201444637811,15.370796609217988,low,low,high,high,low
5,4,5,4,5,1,2,2,2,3,5,5,2,5,5,1,2,1,2,5,1,4,5,2,2,2,1,2,4,5,5,2,2,2,2,5,1,2,5,,5,2,5,5,3,1,1,4,2,5,11.0,-25.0,-6.0,16.0,,23.179010795387956,26.6900479740304,71.09503112747343,70.57756950620531,,low,low,high,high,low
5,4,2,4,5,1,2,2,2,3,5,5,5,4,5,1,1,2,1,5,1,4,5,5,2,5,1,3,5,5,5,4,5,2,2,2,2,2,5,,5,4,2,5,3,2,2,2,5,5,10.0,-32.0,-5.0,12.0,,27.42970095760932,46.41711503819899,76.42575253043067,84.74601143852163,,low,low,high,high,low
