EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,EXT9,AGR9,CSN9,EST9,OPN9,EXT10,AGR10,CSN10,EST10,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_position,EST_position,AGR_position,CSN_position,OPN_position,EXT_high_or_low,EST_high_or_low,AGR_high_or_low,CSN_high_or_low,OPN_high_or_low
5,4,5,4,2,2,2,2,1,3,2,2,2,2,1,1,1,2,2,5,1,2,4,5,1,2,1,3,5,2,5,2,2,2,2,2,1,4,5,,5,3,2,5,2,1,2,4,5,1,10.0,-30.0,0.0,8.0,,27.42970095760932,6.304876883726748,93.15569843037956,75.56111690555193,,low,low,high,high,low
5,4,2,5,2,1,2,4,2,2,2,5,2,5,1,1,1,2,1,5,1,2,4,4,1,2,1,3,5,2,5,2,1,2,2,2,1,2,5,,5,2,2,5,2,1,2,2,4,1,11.0,-32.0,-4.0,2.0,,23.179010795387956,46.41711503819899,78.47127221298067,16.971441121751216,,low,low,high,low,low
5,4,2,4,1,2,2,2,2,2,2,2,1,5,1,1,1,2,1,2,1,5,5,4,1,2,1,2,5,2,5,2,1,2,2,2,1,5,5,,5,3,2,5,2,2,2,4,4,1,9.0,-31.0,-3.0,4.0,,87.37084388397592,86.45115286391469,6.37559204247637,55.48786072856311,,high,high,low,high,low
5,4,5,2,2,1,1,2,2,2,2,5,2,4,1,1,1,2,1,5,1,2,4,4,1,2,1,2,5,2,5,2,2,2,2,3,1,2,5,1.0,5,2,2,5,2,2,2,5,5,1,9.0,-29.0,-5.0,12.0,1.0,87.37084388397592,8.820583429606408,76.42575253043067,84.74601143852163,28.65520056808501,high,low,high,high,low
5,4,5,4,2,1,2,1,2,2,5,2,2,5,1,1,1,5,2,5,1,2,5,4,1,2,1,4,4,2,5,2,2,4,2,2,1,2,5,,5,2,1,5,2,2,2,2,4,1,13.0,-31.0,-1.0,5.0,,10.758946994162551,86.45115286391469,88.30895236181736,17.22022453540239,,low,high,high,low,low
5,4,3,5,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,5,5,4,4,4,1,2,1,3,5,1,5,2,1,2,2,2,1,4,5,,5,3,2,5,2,1,2,5,4,1,15.0,-30.0,-1.0,7.0,,18.86341633008024,6.304876883726748,88.30895236181736,85.8815905198352,,low,low,high,high,low
5,4,2,2,2,2,2,1,1,3,4,5,1,4,1,1,1,2,1,5,1,2,5,4,1,5,1,2,5,2,5,2,5,2,2,2,1,2,5,1.0,5,2,2,4,2,1,1,4,5,1,9.0,-29.0,-5.0,12.0,0.0,87.37084388397592,8.820583429606408,76.42575253043067,84.74601143852163,24.09899728268631,high,low,high,high,low
5,4,2,4,2,2,1,2,1,2,5,2,2,4,1,1,1,2,2,5,1,2,5,2,1,5,1,3,4,2,5,2,2,2,2,3,1,2,5,,5,3,2,5,2,2,1,5,5,1,8.0,-28.0,-2.0,9.0,,31.573038023678745,71.25704566249172,29.099681781785623,73.79648807641964,,low,high,low,high,low
5,4,5,4,2,2,1,4,1,2,5,1,2,4,1,1,1,2,1,5,1,2,5,2,1,2,1,3,5,1,5,2,2,2,2,2,1,2,4,,5,4,1,5,2,1,2,4,4,1,13.0,-28.0,1.0,8.0,,10.758946994162551,71.25704566249172,97.12618716273646,75.56111690555193,,low,high,high,high,low
5,4,2,4,2,1,2,2,2,2,5,5,2,2,1,1,1,4,1,5,1,4,5,2,1,5,1,3,4,2,5,4,2,2,2,2,1,2,4,,5,2,1,5,2,1,2,4,4,1,11.0,-24.0,-8.0,5.0,,23.179010795387956,55.88683998774796,77.43575803597018,17.22022453540239,,low,high,high,low,low
5,4,2,4,2,2,2,2,1,2,2,2,2,5,1,1,1,3,2,2,2,5,5,5,1,5,1,2,5,2,5,2,2,2,2,2,1,2,5,,5,3,1,5,2,1,1,4,4,1,8.0,-32.0,-4.0,7.0,,31.573038023678745,46.41711503819899,78.47127221298067,85.8815905198352,,low,low,high,high,low
5,4,5,4,2,1,2,2,1,3,2,2,2,5,1,2,1,2,1,5,1,4,5,4,1,5,1,4,5,2,5,2,1,2,2,2,1,4,4,,5,2,1,5,2,2,1,2,4,1,6.0,-31.0,-4.0,4.0,,59.521087004267535,86.45115286391469,78.47127221298067,55.48786072856311,,high,high,high,high,low
5,4,5,5,1,1,1,5,1,2,2,2,2,4,1,1,1,2,1,4,1,5,4,2,1,2,1,2,4,2,5,2,2,2,2,2,1,2,5,,5,2,1,4,2,2,2,4,4,1,10.0,-28.0,-5.0,7.0,,27.42970095760932,71.25704566249172,76.42575253043067,85.8815905198352,,low,high,high,high,low
5,4,2,5,1,2,1,4,1,2,5,1,2,5,1,1,1,2,1,5,1,2,4,5,1,5,1,4,4,2,5,2,5,2,2,2,1,2,5,,5,2,2,5,2,2,1,4,5,1,9.0,-34.0,-2.0,7.0,,87.37084388397592,94.38897867809928,29.099681781785623,85.8815905198352,,high,high,low,high,low
5,4,5,2,2,2,1,2,2,3,5,2,2,4,1,1,1,2,1,5,1,5,5,4,1,2,1,4,5,2,5,2,2,2,2,3,2,2,5,,5,2,2,5,2,1,2,4,4,1,12.0,-28.0,-4.0,10.0,,31.687186866284332,71.25704566249172,78.47127221298067,19.967478906101498,,low,high,high,low,low
5,4,2,4,1,1,2,4,2,2,5,5,2,4,1,1,1,2,1,5,5,4,5,5,1,2,1,3,5,1,5,2,1,2,2,2,1,2,4,1.0,5,2,1,5,2,2,1,4,4,1,17.0,-30.0,-7.0,4.0,1.0,85.17207519444206,6.304876883726748,6.154878016351157,55.48786072856311,28.65520056808501,high,low,low,high,low
