Cycle,Code,Role,Values
1,ISTJ-A,Logistician,"[17, 25, 68, 69, 88]"
2,ISTJ-A,Logistician,"[18, 24, 78, 68, 85]"
3,ISTJ-A,Logistician,"[24, 17, 69, 63, 83]"
4,ISTJ-A,Logistician,"[21, 18, 72, 74, 82]"
5,ISTJ-A,Logistician,"[25, 20, 71, 74, 85]"
6,ISTJ-A,Logistician,"[19, 18, 71, 74, 85]"
7,ISTJ-A,Logistician,"[24, 22, 67, 63, 88]"
8,ISTJ-A,Logistician,"[24, 24, 67, 69, 82]"
9,ISTJ-A,Logistician,"[21, 25, 72, 67, 82]"
10,ISTJ-A,Logistician,"[22, 22, 72, 75, 88]"
11,ISTJ-A,Logistician,"[26, 17, 71, 71, 86]"
12,ISTJ-A,Logistician,"[24, 22, 69, 67, 85]"
13,ISTJ-A,Logistician,"[22, 24, 71, 68, 76]"
14,ISTJ-A,Logistician,"[18, 21, 72, 71, 75]"
15,ISTJ-A,Logistician,"[26, 24, 69, 71, 82]"
16,ISTJ-A,Logistician,"[24, 24, 71, 65, 81]"
17,ISTJ-A,Logistician,"[17, 21, 69, 68, 82]"
18,ISTJ-A,Logistician,"[22, 22, 74, 72, 79]"
19,ISTJ-A,Logistician,"[21, 24, 67, 71, 79]"
20,ISTJ-A,Logistician,"[19, 25, 69, 72, 83]"
21,ISTJ-A,Logistician,"[26, 22, 68, 71, 88]"
22,ISTJ-A,Logistician,"[22, 22, 68, 68, 83]"
23,ISTJ-A,Logistician,"[19, 22, 75, 71, 82]"
24,ISTJ-A,Logistician,"[28, 21, 69, 67, 88]"
25,ISTJ-A,Logistician,"[21, 25, 74, 69, 78]"
26,ISTJ-A,Logistician,"[22, 22, 69, 72, 88]"
27,ISTJ-A,Logistician,"[21, 22, 67, 69, 76]"
28,ISTJ-A,Logistician,"[22, 22, 69, 71, 85]"
29,ISTJ-A,Logistician,"[22, 22, 71, 71, 85]"
30,ISTJ-A,Logistician,"[24, 21, 75, 71, 83]"
31,ISTJ-A,Logistician,"[25, 21, 68, 69, 86]"
32,ISTJ-A,Logistician,"[19, 18, 69, 74, 76]"
33,ISTJ-A,Logistician,"[22, 24, 69, 72, 81]"
34,ISTJ-A,Logistician,"[21, 18, 75, 72, 79]"
35,ISTJ-A,Logistician,"[22, 21, 74, 65, 83]"
36,ISTJ-A,Logistician,"[29, 24, 74, 68, 86]"
37,ISTJ-A,Logistician,"[21, 24, 68, 72, 75]"
38,ISTJ-A,Logistician,"[24, 22, 67, 74, 81]"
39,ISTJ-A,Logistician,"[25, 22, 68, 72, 82]"
40,ISTJ-A,Logistician,"[26, 20, 72, 67, 85]"
41,ISTJ-A,Logistician,"[21, 24, 74, 71, 82]"
42,ISTJ-A,Logistician,"[19, 21, 68, 69, 82]"
43,ISTJ-A,Logistician,"[25, 29, 67, 71, 79]"
44,ISTJ-A,Logistician,"[24, 24, 65, 68, 86]"
45,ISTJ-A,Logistician,"[22, 21, 74, 67, 76]"
46,ISTJ-A,Logistician,"[15, 25, 68, 67, 90]"
47,ISTJ-A,Logistician,"[29, 22, 68, 71, 82]"
48,ISTJ-A,Logistician,"[26, 24, 74, 68, 88]"
49,ISTJ-A,Logistician,"[19, 27, 68, 71, 82]"
50,ISTJ-A,Logistician,"[22, 25, 69, 68, 81]"
51,ISTJ-A,Logistician,"[22, 22, 72, 69, 81]"
52,ISTJ-A,Logistician,"[18, 21, 72, 74, 81]"
53,ISTJ-A,Logistician,"[26, 20, 67, 64, 89]"
54,ISTJ-A,Logistician,"[25, 20, 74, 69, 83]"
55,ISTJ-A,Logistician,"[26, 24, 71, 67, 76]"
56,ISTJ-A,Logistician,"[26, 21, 74, 71, 79]"
57,ISTJ-A,Logistician,"[19, 18, 71, 60, 85]"
58,ISTJ-A,Logistician,"[25, 24, 74, 68, 74]"
59,ISTJ-A,Logistician,"[21, 22, 67, 68, 81]"
60,ISTJ-A,Logistician,"[22, 21, 71, 65, 76]"
61,ISTJ-A,Logistician,"[22, 22, 69, 67, 83]"
62,ISTJ-A,Logistician,"[19, 28, 69, 69, 83]"
63,ISTJ-A,Logistician,"[22, 24, 74, 75, 79]"
64,ISTJ-A,Logistician,"[24, 20, 74, 65, 82]"
